,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
28,ANYCONNECT PRIVATE LIMITED,"GRACE GLOBAL RAFFLES, 137 MARKET STREET 048943",Full Time,Others,"Roles & ResponsibilitiesAbout you Business Development Officers sell AnyConnect products, solutions, and services to meet/exceed customer requirements and industry metrics.  Business Development Officers own the sales cycle and successfully employ a combination of complex sales skills, technical expertise, and communication and coordination skills between customers and internal AnyConnect teams to achieve our mission.  Our ideal candidate will be an experienced software business development executive, been in a customer-facing role and comfortable interacting with senior (up to C-level) customer business and IT leaders.  They will be well organized with good problem solving abilities.  A positive 'can-do' attitude, and a track record of successful leadership in software sales is essential.  You are familiar with cloud and on-premise AI/deep learning solutions for computer vision and able to describe how AnyConnect solutions fit into existing customer networks.  Relevant experience in various industry sectors, verticals (e.g. Fintech, Smart City, Mobile, AI Computing, Autonomous Vehicle, Transportation, Medical) as a business user, presales consultant, or solution practitioner with a history of leading customers toward new and innovative solutions.  This role requires flexibility to travel throughout APAC. Key responsibilities:   Assess customer strategic needs and discover key business requirements in order to propose winning AnyConnect products, solutions and services; articulating advantages and compelling business value   Conduct business focused discovery sessions; presentations, demonstrations proof of concepts and pilots     Deliver tailored solutions and process transformation recommendations to meet current and future business requirements   Understand, communicate and utilize AnyConnect best practice methodologies and industry standards internally and externally   Exhibit credible customer fluency across key customer verticals.  Be a trusted advisor   Build and maintain customer relationships to support sales now and in the future   Represent AnyConnect at internal and external events including developing solution use cases and delivering presentations at internal and external events   Develop winning account strategies, assess account needs and critical business issues to ensure customer value and satisfaction   Provide timely, prioritized and complete customer-based feedback to Product Management, Research, Sales, Engineering and/or Support regarding customer’s business cases, requirements and issues   Research, understand and leverage the AnyConnect competitive landscape and partner ecosystem   Education, coaching and support during the introduction as well as ongoing projects of AnyConnect products, solutions to achieve high level of customer satisfaction. Support customer critical situations following the sale when required   Attributes:   Strategic thinking - solves problems and anticipates potential customer pain points, expectations, and needs; brainstorms with AnyConnect teams to develop solutions to solve complex customer challenges   Effective listener and communicator   Results-oriented team performer with the motivation and skill to drive the pre-sales process   Actively participates in the sales strategy and positioning   Knowledge share; in terms of prospect requirements, competitive insights, product feedback and contributing to internal knowledge bases and team learning sessions   Maintains a solid understanding of the industry space with key competitive issues facing customers today   Ability to work and learn independently and as part of a team with minimal direction  ","RequirementsRequired Technical and Professional Expertise   At least 2 years experience in Technical Selling of software-based solutions   At least 3 years experience integrating solutions comprised of software, Xaas and services   At least 2 years experience in Customer Facing Engagements   At least 1 year competitor experience directly or indirectly from a customer perspective   Experience in Windows & Linux (and UNIX) operating systems in server environments; Java and Cloud implementation   Deep domain knowledge of various industry sectors, verticals   Understanding of Artificial Intelligence (AI), Machine and Deep Learning and use cases   Relevant degree and technical certifications      ",Business Development Officer for Video AI Solution,"$7,000to$7,600",Monthly,Executive,https://www.mycareersfuture.sg/job/business-development-officer-video-ai-solution-anyconnect-a98ded0cde16023572b19c38802c89cc
29,Company Undisclosed,Unknown,Full Time,Information Technology,"Roles & ResponsibilitiesPurpose We are the ground-breaking cloud-based platform AI that powers world businesses. Our mission is to push the envelope in Deep Learning and Artificial Intelligence (AI), Natural Language Understanding (NLU), Machine Learning (ML), Dialog Management, Automatic Speech Recognition (ASR), and Audio Signal Processing, in order to provide the best-possible experience for our customers. We’re looking for a Research Engineer to help build industry-leading conversational technologies that customers love. As a Research Engineer in the team, you will be responsible for translating business and functional requirements into concrete deliverables with the design, development, testing, and deployment of highly scalable distributed services. You will also partner with scientists and platform engineers to help invent, implement, and connect sophisticated algorithms to our cloud based engines. A successful candidate should have knowledge of research domains including AI, NLU, ML, and Dialog Management. They should also be very agile in developing flexible software with respect to scientific, experimentation methods and usage patterns.   Responsibilities  Developing and maintaining core system features Helping define product features, drive the system architecture, and spearhead the best practices that enable a quality product Working with scientists and other engineers to investigate design approaches, prototype new technology, and evaluate technical feasibility Operate in an Agile/Scrum environment to deliver high quality software against aggressive schedules   ","RequirementsRequirements  Experience with programming languages such as C/C++, Java, Perl or Python and open-source technologies (Apache, Hadoop) Experience with OO design and common design pattern Knowledge with data structures, algorithm design, problem solving, and complexity analysis Experience defining system architectures and exploring technical feasibility trade-offs      Bonus Points  Experience developing cloud software services and an understanding of design for scalability, performance and reliability Experience with Deepspeech and other deep learning speech recognition models Experience optimizing for short term execution while planning for long term technical capabilities Ability to prototype and evaluate applications and interaction methodologies Ability to produce code that is fault-tolerant, efficient, and maintainable Academic and/or industry experience with standard AI and ML techniques, NLU, and scientific thinking Experience working effectively with science, data processing, and software engineering teams Ability and willingness to multi-task and learn new technologies quickly Written and verbal technical communication skills with an ability to present complex technical information in a clear and concise manner to a variety of audiences   ",IT Research Scientist (Speech Recognition),"$7,000to$12,000",Monthly,Professional,https://www.mycareersfuture.sg/job/research-scientist-5f3a7aa4af01e8e7a13c508f667d6a4a
30,Company Undisclosed,Unknown,Full Time,Information Technology,"Roles & Responsibilities Conduct work on RPA project to customers (E.g., Demonstration, POC, Production) Work with AI teams to build components with the AI platform Bring a level of robotic knowledge to our clients in area of automation and be able to advise on new business process reengineering Operate as an advisor or business consultant and recommend process automation improvements ","Requirements Understanding of existing RPA software and work will be beneficial Full understanding of basic protocols, such as HTTP, SMTP, REST API Knowledge of integration to existing platform software Be able to work independently and possess good presentation skills Strong business acumen with strong passion in keeping up-to-date with current technologies Familiarity with existing RPA solutions will be a plus (UIPath, Blue Prism, Automation Anywhere etc.) Understanding of AI framework/technologies will be a plus (tensorflow, keras etc.) Must have knowledge on robotic project design, coding, testing and debugging skills using RPA tools or scripts. ",RPA Engineer,"$5,000to$9,000",Monthly,Professional,https://www.mycareersfuture.sg/job/rpa-engineer-ad68e67dc6159c9f093f9a6f95520726
31,AVENSYS CONSULTING PTE. LTD.,"VERTEX, 33 UBI AVENUE 3 408868",Permanent,Information Technology,"Roles & Responsibilities Define product strategy and roadmap and align with product initiators Drive and manage product integrations with industry partners and platforms Work with product marketing team to understand customer pain points and requirements Create product specifications and solution that meets the product/project requirements Determine customer’s needs and desires by specifying the research needed to obtain market information and translate them into detail technical requirement specs Create UI mockups as part of presentation of future product Establish strong product knowledge, ownership and responsibility for products under portfolio Manage communication and demonstration of product features to potential clients and industry partners Assesses market competition by comparing the company's product to competitors’ products Drive product training sessions with internal marketing and sales team Obtains product market share by working with BD/Sales Director to develop product sales strategies Ability to work cross-functionally ranging from UI/UX, BIM FM, Smart FM, Software, Process, AI, R&D teams etc. to manage the development timeline and deliverables Perform usability test with end users Manage Product Design & Development Cost versus Product Life Cycle profit & returns   ","Requirements Education: Master/Bachelor Degree or equivalent experience in Computer Science, Engineering or any related disciplines Experience: At least 3 years of Product Management experience in delivering including Software Solutions, IoT Smart Solutions, Cloud Solutions, Big Data Analytics etc. Knowledge/Skills/Abilities: Proven Product Management experiences Experience in delivery of Large Scale Solutions with complete Product Life Cycle Management Possess strong technical architecture skill and excellent grasp of integration, interface and/or architectural design concepts Solid analytical and technical skills with regard to Product Design & Management Detail oriented and forward looking individual Self-starter mentality with ability to thrive in fast-paced dynamic environment Able to work independently, unsupervised and communicating with other people remotely Excellent presentation, communication and documentation skills Good knowledge about field communication protocols and MES Preferably familiar with IOT, Block Chain, Cloud Computing, Mobile Applications, Big Data and Artificial Intelligence domain specific product experience Preferably familiar with Building Asset Management or Facility Management (FM) domain specific product experience ",Consultant (Product Management),"$5,500to$9,000",Monthly,Manager,https://www.mycareersfuture.sg/job/consultant-avensys-consulting-60ed295d5cd0ee008dc8cde7eb36860c
32,PALO IT SINGAPORE PTE. LTD.,51B CIRCULAR ROAD 049406,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesYour profile & role on the project YOU:  Thrive on challenge. When was the last time you failed? Are curious & always learning. What are you up to right now? Can deal with constant change. When were you last surprised? Have mastered at least one skill of your trade but you’re not defined by it. What can you teach us? Can you wear many hats?  YOU AGAIN: The Data Science Consultant will design, build and execute machine learning techniques on large, complex, structured / unstructured data sets to find out hidden patterns and predictive signals. You will research and develop innovating solutions to deliver impact to our clients, contributing to bring intelligence in their digital mesh with the support of other Palo IT experts in Data Intelligence, Research, UX Design, Digital Technology and Agile teams.  Identify use cases allowing to take advantage of AI & Machine learning capabilities Define data science approaches that fit with clients’ business challenges, using state-of-the-art methods to solve problems of large dimensionality in a computationally efficient and statistically effective manner Build advanced algorithms, using statistical knowledge and machine learning techniques to identify trends, patterns and predictive signals on large data sets Communicate algorithms results, limits and potential for improvement in a meaningful way Evaluate third party datasets and emerging technologies (e.g. deep learning, NLP) that may contribute to better results Collaborate with clients and other Palo IT practices to build a comprehensive end-to-end approach, allowing to gather the relevant labeled data and features for ML algorithms as well as effectively embed machine learning outcome into data-driven apps Participate in development of select assets/accelerators that create scale Contribute to thought leadership through research and publication support  STILL YOU:   You hold a Bachelor, Master or PhD degree in Computer Science, Statistics or related discipline, and strong academic performance with analytic and quantitative coursework is required   Good knowledge of supervised/unsupervised machine learning techniques and algorithms   Good applied skills with statistical programming languages such as R, Python (NumPy, pandas), SAS, SPSS etc.   Experience with machine learning frameworks (e.g scikit-learn, Spark MLlib, Caffe, TensorFlow) and/or data science platforms (e.g. SAS, Dataiku)   Data-oriented background in SQL, data wrangling and data modelling   Exposure to data viz tools and/or charting libraries (eg. Tableau, Qlik, D3.js, GGplot)    Willingness to apply advanced data science techniques such as deep learning, reinforcement learning, NLP…   Willingness to be part of a multi-disciplinary team to solve real business problems from end-to-end     Your role at PALO IT You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT, you will present our offers and take an active role in the development of the company.  Your technical environment # Background in math & statistics # Statistical programming languages: R, Python (scikit-learn library), SAS, SPSS # Data science platforms: SAS, Dataiku... # Data viz tools: Tableau, Qlik","Requirements  You hold a Bachelor, Master or PhD degree in Computer Science, Statistics or related discipline, and strong academic performance with analytic and quantitative coursework is required   Good knowledge of supervised/unsupervised machine learning techniques and algorithms   Good applied skills with statistical programming languages such as R, Python (NumPy, pandas), SAS, SPSS etc.   Experience with machine learning frameworks (e.g scikit-learn, Spark MLlib, Caffe, TensorFlow) and/or data science platforms (e.g. SAS, Dataiku)   Data-oriented background in SQL, data wrangling and data modelling   Exposure to data viz tools and/or charting libraries (eg. Tableau, Qlik, D3.js, GGplot)    Willingness to apply advanced data science techniques such as deep learning, reinforcement learning, NLP…   Willingness to be part of a multi-disciplinary team to solve real business problems from end-to-end  ",Senior Analytics Manager - Data Scientist,"$6,000to$12,000",Monthly,Professional,https://www.mycareersfuture.sg/job/senior-analytics-manager-data-scientist-palo-singapore-7025b1ee72fd66a2349dd0e84ffb9192
33,NATIONAL UNIVERSITY OF SINGAPORE,21 LOWER KENT RIDGE ROAD 119077,"Contract, Full Time","Education and Training, Engineering",Roles & ResponsibilitiesTo lead the team to build Artificial Intelligence (AI) and Data products for the industry by collaborating with researchers. This is a leadership/manager role.  To lead and undertake industry projects in AI/data science to build products in conjunction with the data engineering team To lead research and stay current on the state of the art in AI and data science practise To host Meet-ups to introduce bleeding edge technologies to the wider-community To host user-groups to share best practices and discuss latest advances in AI and Data Science research To develop training materials to share with team members and students ,"Requirements Master’s degree or PhD in Statistics, Machine Learning, AI, Mathematics, Engineering, Computing, Biostatistics or Social Sciences 10 or more years’ experience with various data analysis and visualization tools 10 or more years of experience in R and/or Python; command line usage Demonstration of self-learning through hackathons or open user-group and conference participation Demonstration of initiative through side-projects, Kaggle competitions, MOOC or workshop attendance Evidence of contribution to the wider analytics community through mediums such as blog posts, open source contributions or speaking at user events A track record of data munging and discovery to discover hidden patterns and analysis Intimate knowledge of common machine learning techniques and key parameters that affect their performance Understanding of relevant statistical measures such as confidence intervals, significance of error measurements, development and evaluation data sets, etc. Experience building deep learning models such as TensorFlow, Keras and Pytorch libraries Proficiency with running deep learning models on Azure or Google Cloud Platforms. Able to use Virtual Machine Instances on these Platforms Experience with Reinforcement Learning algorithms and training AI agents on OpenAI Gym environments Good data communication skills; able to combine Python visualisation libraries with Tableau, and apply good design principles to visualisations, dashboards and reports Commitment to spreading knowledge of all the above through talks, meetups and developing tutorials and teaching materials ",Senior AI Engineer / Scientist (100 Experiments) for AI Singapore (a national R&D programme in AI),"$6,000to$12,000",Monthly,"Senior Management, Executive",https://www.mycareersfuture.sg/job/senior-ai-engineer-scientist-ai-singapore-national-university-singapore-4eec3da47cb4744521da3df96cc4621f
34,MICROSOFT OPERATIONS PTE LTD,Unknown,Full Time,Information Technology,"Roles & ResponsibilitiesMicrosoft is a company where passionate innovators come to collaborate, envision what can be, and take their careers to levels they can't achieve anywhere else. This is a world of more possibilities, more innovation, more openness, and sky's-the-limit thinking -- a cloud-enabled world.   At Microsoft we have unique capabilities to meet the needs of both individuals and organizations. We care deeply about taking our ideals and vision around the globe, and to make a difference in peoples' lives and organizations in all corners of the planet. Our mission is to empower every person and every organization on the planet.   Are you insatiably curious? Do you embrace uncertainty, take risks, and learn quickly from your mistakes? Do you collaborate well with others, knowing that better solutions come from working together? Do you stand in awe of what humans dare to achieve, and are you motivated every day to empower others to achieve more through technology and innovation? Are you ready to join the team that is at the leading edge of Innovation at Microsoft?    Responsibilities: The focus of the SSSP role is to develop & close Data & AI opportunities that enable customer outcomes. Key accountabilities include:   Data & AI Leadership  Develop strategy for identifying, driving & closing Data & AI opportunities for your assigned territory, working with the Enterprise Services Account Executive (SE) for Enterprise Services account planning & with the Enterprise Commercial Account Executive (AE), where there is no SE, to ensure alignment & input to the overall account plan Hunt for new Data & AI opportunities, leveraging the Services account-aligned team & Specialist Team Unit (STU) to help build pipeline    Execution  Qualify, drive & close Data & AI opportunities that will accelerate the customer’s digital transformation, intentionally driving the sales plays prioritized for your area Ensure customer satisfaction, managing, escalating, and/or orchestrating sales and delivery success through the AE, Services account-aligned team & Pursuit Leads Meet or exceed revenue & core priority targets, executing in accordance with prescribed Microsoft methods, processes and tools ","RequirementsQualification: Key Experience, Skills, Knowledge & Education Required:   ·       Proven sales success and expertise in selling Data & AI solutions ·       Data & AI solutions knowledge and experience including: data warehousing, data visualization, business intelligence, predictive analytics and machine learning ·       Track record of consistently meeting or exceeding sales targets ·       Executes recognized sales methods, processes and tools ·       Sales and business background, with 7+ years of technology-related experience ·       Bachelor’s degree with exposure to Information Technology (or equivalent)   Skills Profile ·       Digital Transformation Driver – Ability to: Break out of IT to Engage Business Decision Makers (BDMs) as well as Technical Decision Makers; Influence stakeholders across the organization; & ability to Inspire BDMs to Pursue Transformational solutions, making new connections & influencing through Social Selling ·       Solution Area Expert – Ability to: Create case for Customer Change; Translate Enterprise Services Go-To- Market approach & solutions into Customer Business Impact; & ability to Articulate Data & AI Subject Matter Expertise & Differentiate competitor solutions ·       Deal Orchestrator – Ability to: Orchestrate deal team to ensure success through effective collaboration & communication with the virtual team & leveraging people, processes & tools effectively to accelerate deal velocity ·       Solution Area Hunter – Ability to: Hunt for new Data & AI opportunities; Work in partnership across multiple solution area v-teams; & Reliably meet or exceed revenue & deal accountabilities     Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.    Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.  ",Solution Specialist,"$15,000to$23,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/solution-specialist-microsoft-operations-da54232939ad0e0677a3f1e56a73573b
35,AXA TECHNOLOGY SERVICES ASIA PTE. LTD.,"AXA TOWER, 8 SHENTON WAY 068811",Permanent,Information Technology,"Roles & ResponsibilitiesDate : 23/10/2018 Entity : AXA Services Direction : DATA & TECHNOLOGY INNOVATION Job Title : ENGAGEMENT MANAGER Contract : Permanent Collective Agreement Classification : tbd  Report to :  HEAD OF INNOVATION SCALING & ENTITY TRANSFORMATION Work Place : Singapore    Would you like to wake up every day driven and inspired by our noble mission and to work together as one global team to empower people to live a better life?    Here at AXA we strive to lead the transformation of our industry. We are looking for talented individuals who come from varied backgrounds, think differently and want to be part of this exciting transformation by challenging the status quo so we can push AXA - a leading global brand and one of the most innovative companies in our industry - onto even greater things.    In a fast-evolving world and with a presence in 64 countries, our 166,000 employees and exclusive distributors anticipate change to offer services and solutions tailored to the current and future needs of our 103 million customers.   The headquarters of the AXA Group, based in Paris 8th, brings together the Group's corporate activities. It coordinates the various entities with the Group's strategy, and is responsible for managing international projects. The headquarters has approximately 800 employees and is distinguished by its strong international culture (39 nationalities).   DATA & TECHNOLOGY INNOVATION (working title)   Our intention is to combine the existing Data Innovation Lab in Paris and Singapore, the Advanced Engineering Lab in Lausanne as well as the Technology Innovation Team in Paris (former Digital Agency) under a new mission (restructuring work in progress).   OUR PURPOSE Drive AXA towards a tech-led company by leveraging data and emerging technologies at scale which have the potential to disrupt the current insurance business model and provide opportunities to shape future businesses.   OUR MANDATE We assess and innovate on technologies/capabilities on the disruptive potential in the insurance space and the characteristic on either be scalable, replicable and/or provides a network effect which justifies a strategic engagement of the corporate center. We focus on three distinctive capabilities which have the potential to shape and disrupt the future of the insurance business: ARTIFICIAL INTELLIGENCE[1], DATA[2] and PLATFORMS[3]. We increase AXA’s transformation on data & technology innovation through a strong collaboration with and in OpCos and Group functions. We enable and be sparring partner for Group Innovation in shaping new business models based on emerging technologies. We enable this through an inclusive approach due to joint ideation, co-creation, seed-funding, onsite advisory, best-practice and open data/open source sharing, extensive community building and animation, as well as relevant coaching, training, and guidance. We improve innovation scaling through an integrated delivery model with AXA IT shared services and strong tech-related global partnerships. We challenge existing business, IT and the offered products and services in terms data & technologies leveraged. We are a forward thinker on data & technology and gain credibility and knowledge by combining our hands-on expertise with solid research & thought leadership on data and emerging technologies and their implications.   Primary missions of the position: The Engagement Manager is a key contributor to innovation at scale. Thanks to his/her technical background, his/her very good knowledge of assets being developed either at group level or in entities, and his/her efficient interactions with senior management in entities, the Engagement Manager will help connect “the dots”, identify opportunities and engage the relevant pilot phase of data driven / innovative projects (in co-creation mode) with primarily DIL Asia resources (and additional DTI resources if needed), and orchestrate as well the roll out of existing projects in multiple countries to help scale innovation. This role will have a focus on Asia. This role will also support the setup of links with the academic world in Asia, with a focus on machine learning and AI, which are developing very fast in China and in Singapore. This will help increase our overall capacity for R&D, delivery, and improve the employer brand. These collaborations will have to be defined in terms of operating model, structure, location, scope, topics … with the other team members and then implemented.   Key accountabilities of the position: •      Contribute to the definition of the mid to long term strategy for the department •      Define an annual forecast of the activities for his scope, in collaboration with the head of department •      Establish solid relationships, based on trust and credibility, with top management, Chief Data Officers, Data teams and IT teams with entities under his/her responsibility in Asia •      Identify early enough the needs from entities, related to data and tech innovation, and make the connection with existing assets or pilots, or identify an opportunity to co-create locally a new asset (detailed modalities of collaboration to be defined). More globally connect the dots between local needs and existing projects or techno to contribute to the transformation of AXA •      Help entities identify opportunities through the organization of workshops, scoping phases, etc. involving the relevant persons from Data & Tech Innovation department (including but not limited to DIL Asia), and outside DTI department •      Ensure the proper conditions are in place at a local and group level to launch and conduct the project with efficiency (e.g. availability of resources, appropriation, level of understanding, …) •      Ensure regular relationships with the relevant experts from data innovation and tech innovation to be aware of the projects, pilots, roadmap •      Ensure the follow-up of the projects engaged under his responsibility and manage the alerts with the appropriate stakeholders (timing, scope, deliverables, KPI …) •      Support physical and virtual events on data & technology innovation at scale globally internally and externally (Ideation Sessions, Working Groups, TEDx, Meetups, Conferences, Talks, Hackathons, etc.) to drive the change towards a tech-led company.   More specifically on the development of the relationship with the academic world in Asia: •      Top-notch data scientists are in high demand in the market with giant tech companies (e.g. Tencent, Alibaba, … for China) and start-up being very attractive. Connect with top universities in South East Asia (China and Singapore in priority) to build AXA-University partnership and generate attraction. The outputs of the collaboration are twofold: an innovative idea that enables the university to publish the research in academic journals and the application that benefits AXA directly •      Manage the pipeline of ideas and co-lead with the universities and the Data and Tech Innovation team the selection process to define projects •      Contribute to the identification of best talents to feed the recruitment pipeline when needed, either directly for entities or for central team •      Report the progress on each project •      Identify early enough how the output can be implemented successfully within AXA   [1] AI includes among others Automated Reasoning, Smart (computable) Contracts, Natural Language Processing, Image Processing, Digital Assistant (chatbots/voicebots), and corresponding Cognitive Technologies. [2] DATA incorporates among others Machine Learning/Deep Learning, IoT/Telematics, Behavioral Economics, Data Partnerships & Data Sourcing as well as the necessary foundation in Data Management, Data & API Governance, Data Quality, Master/Meta Data Management, Data & API Architecture, and Data Privacy (besides DPO role). [3] PLATFORMS points towards technologies and mechanism enabling primarily micro insurances and services, itemized insurance, adaptive insurances on elastic and globally scalable infrastructures leveraging extensively Platforms-as-a-services cloud infrastructures and decentralized concepts (e.g. blockchain).  ","RequirementsCANDIDATE PROFILE   Technical and professional skills: •      Excellent skills in project management •      Strong track record in managing tech and innovation projects •      Fluent in English, excellent verbal and written communication and presentation skills. •      Knowledge in financial services &/or insurance business would be a plus, across product (all LoBs), sales/ customer support, claims, distribution, operation and finance reporting •      Strong business acumen   Soft skills and competencies:  •      Enjoying working in a fast-changing and competitive environment •      Having a natural curiosity and enjoying solving complex problems •      Good organizational and leadership abilities •      Excellent interpersonal and public speaking skills •      Aptitude in decision-making and problem-solving   Background and experience: •      Strong experience (10+ years) on data and tech driven innovative projects. •      Experience in leading projects in Asia. •      Experience in International environment     You wish to give a new orientation to your career within an international and dynamic group, join us. Please apply on line.",ENGAGEMENT MANAGER,"$8,000to$12,000",Monthly,Senior Management,https://www.mycareersfuture.sg/job/engagement-manager-axa-technology-services-asia-4f9b1e6ad340bf9379ffb8c4fdc73312
36,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & Responsibilities Develop compact, low-power analog circuits (Op-Amp, ADC, DAC, LDO, SA, Driver, Buffers) with low-power architecture/ circuit design techniques (e.g. low-noise, subthreshold circuit design, low supply voltage, offset compensation etc. Develop novel analog neuron circuit design, analog memory interface and RRAM-based on-chip learning circuit/ architecture. Work with a cross-functional engineering team to perform algorithm/ firmware/ hardware co-design & co-optimization to achieve trade-offs among performance, cost and power, for various Artificial Intelligence (AI) related platform development, especially analog computing. Perform simulation and verification of the corrsponding circuit/ blocks. ","Requirements Ph.D in Electrical Engineering, Computer Engineering, or related field Minimum 2 years of experience In-depth knowledge in analog circuit designs, focusing on low-power implementation. Experience in designing/ implementing various analog/ mixed-signal building blocks such as Op-Amp, ADC, DAC, LDO, and Sense Amplifier, etc. from specifications to design, simulation, implementation and testing. Hands on coding with System Verilog/ Verilog/ C is a plus Strong team work ethic and good interpersonal skills     The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.  ","Research Scientist (Circuit Designer, IME)","$4,500to$9,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/research-scientist-astar-research-entities-2f09c7c94b265dbd7ebb4e4f65704c96
37,ADECCO PERSONNEL PTE LTD,Unknown,Full Time,"Marketing / Public Relations , Sales / Retail ","Roles & ResponsibilitiesDynatrace provides software intelligence to simplify enterprise cloud complexity and accelerate digital transformation. With AI and complete automation, our all-in-one platform provides answers, not just data, about the performance of applications, the underlying infrastructure and the experience of all users. That’s why many of the world’s largest enterprises, including 72 of the Fortune 100, trust Dynatrace to modernize and automate enterprise cloud operations, release better software faster, and deliver unrivalled digital experiences. Dynatrace has a position for a Sales Development Representative, focused on the India & South-East Asia market and reporting to the ASEAN Regional Sales Director. You will work closely with our top-performing enterprise sales team to generate demand for our Software Intelligence Solution whilst also qualifying leads from our innovative marketers. Dynatrace is experiencing unprecedented growth - now is the perfect time to join our rapidly growing global community. Responsibilities:  Conduct research on accounts by using Google, LinkedIn, Jigsaw and other tools. Profile assigned accounts by developing an understanding of the account’s business pains and market positioning. Drive outbound prospecting to generate new business: call into senior IT management at Fortune 1000 companies, eg. CTO, CIO, Directors of IT Operations, Directors of Infrastructure, Directors of Application support. Educate prospects about Dynatrace enterprise solutions. Execute programs to increase attendance at upcoming events, seminars, and to create awareness for current product promotions. Use CRM-Salesforce.com to track activities, attend weekly territory forecast meetings and update team on progress of identified activities. Provide input to marketing including feedback on quality of leads from marketing programs. ","RequirementsQualifications  1-2 years of experience selling Enterprise Software solutions to Fortune 2,000 Versed in IT Operations Management solutions Experience using a CRM, (Salesforce.com preferred) College diploma/university degree or equivalent experience High level of commitment to exceptional customer service and relationship build Strong written and verbal communication skills Strong problem solving, organizational and interpersonal skills Ability to work both individually and in a team environment Self-motivated with the ability to work in a fast paced and constantly changing environment Knowledge of and commitment to EEO, Inclusion and OH&S policies and procedure Proficiency in Hindi or Tamil and market knowledge of India/South-East Asia is preferred  If you are looking for a company that values, encourages and rewards employees and provides the work environment where you can be use your talents and grow professionally, you have come to the right place.",Sales Development Representative,"$50,000to$60,000",Annually,Executive,https://www.mycareersfuture.sg/job/sales-development-representative-adecco-personnel-07aa1703521dec03b4fedefc7cfd599f
38,ITCONNECTUS PTE. LTD.,Unknown,Contract,Information Technology,"Roles & ResponsibilitiesJob Requirements:  Diploma/ bachelor’s Degree in IT or related studies. At least of 4 years’ experience in delivering projects related to logistic, micro-services, machine learning and/or AI. Proficient in Core Java, J2EE, Micro-service, Oracle DB, Message Queue, Linux OS, Angular, JS, Python. Ability to work to deadlines and under high pressure. Excellent communication skills, both verbally and written. Good analytical and problem-solving skills.  Full SDLC environment will be helpful.","RequirementsJob Description :  Take part in complex tasks such solution design, coding, and migrations. Implement projects related to micro-services (MuleSoft), machine learning, AI. Write up and manage detailed design and technical documents. Conduct functional and performance testing. Assist with the estimation of new projects.  Provide technical support, perform trouble-shooting functions and resolve customer issues.",Technical Consultant,"$4,000to$7,000",Monthly,"Executive, Senior Executive",https://www.mycareersfuture.sg/job/technical-consultant-itconnectus-32024d05f2fa89cf30540c3b56fe29f5
