,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
53,MACHSPEED HUMAN RESOURCES PTE. LTD.,"GOLDEN WALL CENTRE, 89 SHORT STREET 188216",Permanent,Banking and Finance,"Roles & Responsibilities  Data Analyst ($3600-4000, 5 days, AMK) Job responsibilities  Perform statics data analysis and provide professional suggestions to the management in company’s business activities Keep track on market trends and changes by manage the cross functional team Preparation of daily/weekly/monthly reports to the management and relevant regulatory bodies Ad-hoc projects assigned by the management   ","RequirementsJob requirements:  Minimum Diploma/Degree in Business with at least 2 years of data analysis experience Strong in Excel (pivot table/formula/v-lookup) Salary range: $3600-4000 Working hours: 8am – 5.30pm Location: AMK area  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. You may also call +6563362530 (Look for BingCheng) to find out more Thank you very much. Agency License No. 12C6200 EA Registration No: R1437671","Data Analyst ($3600-4000, 5 days, AMK)","$3,600to$4,000",Monthly,Executive,https://www.mycareersfuture.sg/job/data-analyst-machspeed-human-resources-301c8e0a9c896c24a68ccf975fc0543b
54,TALENT SPOT GROUP PRIVATE LTD.,6 RAFFLES QUAY 048580,Contract,Information Technology,"Roles & ResponsibilitiesResponsibilities include but not limited to:  Coordinates the team’s quality, security, and maintenance of data. Defines data elements and establishes policies and procedures related to the collection and accuracy of data, and performs tests on data systems. Identify, assess, fix, document, and communicate potential quality issues in the way data is collected, stored, processed/enriched, or used. Review data sets for accuracy including integrity of historical data. Review results for consistency and accuracy. Recommend maintenance enhancements to improve accuracy Design and Build efficient, sustainable data visualization models (reports, dashboards, scorecards and data stories) to facilitate decision-making. ","RequirementsDesired Skills Sets  Degree in related discipline At least 4-5 years of experience or more in performing data quality analysis. Proficient in SQL Databases (Oracle, MS SQL), SQL skills, Data profiling, applying Data Quality methodologies. Proficient in Excel Hands-on experience in using leading Data Visualization packages (e.g. SiSense, Tibco Spotfire, Tableau, etc.) Ability to work independently without much supervision Strong organizational and interpersonal skills    Applicants applying for this position must be open to 1 year contract. We regret that only short-listed applicants will be contacted for an interview.",Data Analyst,"$5,000to$6,500",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/data-analyst-talent-spot-group-911e5eaa51cbdd6cdef59d479d29e0e4
55,"JPMORGAN CHASE BANK, N.A.",Unknown,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesAs a Data Center Operations Engineer I, your mission is to support the day-to-day technology operations of JPMorgan Chase mission critical data centers. The purpose of this role is to maintain operational stability and handle customer requests while working on shifts and on calls to support the 24x7 operation. You will be responsible for installing and configuring enterprise class technology hardware, troubleshooting hardware and network issues, maintain change control process in the data center, and support 3rd party vendor activities. This position is full-time, working with team members on a rotating basis.  ","RequirementsThis role requires a wide variety of strengths and capabilities, including:    Understanding of information technology concepts in a working or academic environment General knowledge of a physical IT infrastructure (server, networking, storage) Some understanding of network concepts (switching, routing, perimeter security) Some understanding of operating systems (Windows, Linux, AIX) A mindset that challenges rather than simply understands and accepts Passionate about technology, innovation and continuous learning Ability to integrate well into a team, connect and collaborate effectively with the wider organization Being obsessed about our customers’ experience Flexibility to work non-business hours that may include weekends and/or holidays Ability to support frequent standing, walking, pushing, pulling, bending, reaching, and lifting up to 50lbs Willingness for occasional travel between sites          Our Global Technology Infrastructure group is a team of innovators rewarded with innovators who love technology as much as you do. Together, you will use a disciplined, innovative and a business focused approach to develop a wide variety of high-quality products and solutions. You will work in a stable, resilient and secure operating environment where you—and the products you deliver—will thrive.   When you work at JPMorgan Chase & Co., you are not just working at a global financial institution. You are an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.    At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity.  We encourage professional growth and career development, and offer competitive benefits and compensation.  If you are looking to build your career as part of a global technology team, tackling big challenges that impact the lives of people and companies all around the world, we want to meet you.      ",Global Technology Infrastructure Data Center Operations Engineer I - Analyst,"$4,000to$8,000",Monthly,Professional,https://www.mycareersfuture.sg/job/global-technology-infrastructure-data-center-operations-engineer-analyst-jpmorgan-chase-bank-na-bed3f247755e2133360f5f735799f692
56,HAYS SPECIALIST RECRUITMENT PTE. LTD.,"UOB PLAZA, 80 RAFFLES PLACE 048624",Contract,Information Technology,"Roles & ResponsibilitiesOnline Payment Systems Industry Multiple Opportunities Large Data Migration and Business Acquisition Experience   This global financial service provider is looking to hire a team of Migration Data Analysts to join their team. Global Financial Service Org, Online Payment Systems Industry, Multiple Opportunities, Business Acquisition   Your new company  A global financial service provider is looking to hire a team of Migration Data Analysts to join their team. They are rolling out a new project, which will be an excellent opportunity for professional development and growth. This is a contract until EOY 2019.  Your new role  the successful candidate will be able to look at data to see what data needs to migrate, how to migrate large data, understand the source and target platforms, how to build mapping logic and have the ability to establish crucial data for business. What you'll need to succeed    Database skills is a must Data analysis experience Experience with migration programs Financial Services industry knowledge Experience on acquiring businesses    What you'll get in return    As they are starting to roll out this project, you will be an instrumental part to its delivery and success. This opportunity to join a dynamic team will provide a strong foundation for personal and professional development.   What you'll get in return  As they are starting to roll out this project, you will be an instrumental part to its delivery and success. This opportunity to join a dynamic team will provide a strong foundation for personal and professional development.   What you need to do now If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now. If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. Contact Rahal Kansara on rahal.kansara@hays.com.sg  EA Reg Number: R1874516  EA License Number: 07C3924  Company Registration No: 200609504D","RequirementsOnline Payment Systems Industry Multiple Opportunities Large Data Migration and Business Acquisition Experience   This global financial service provider is looking to hire a team of Migration Data Analysts to join their team. Global Financial Service Org, Online Payment Systems Industry, Multiple Opportunities, Business Acquisition   Your new company  A global financial service provider is looking to hire a team of Migration Data Analysts to join their team. They are rolling out a new project, which will be an excellent opportunity for professional development and growth. This is a contract until EOY 2019.  Your new role  the successful candidate will be able to look at data to see what data needs to migrate, how to migrate large data, understand the source and target platforms, how to build mapping logic and have the ability to establish crucial data for business. What you'll need to succeed    Database skills is a must Data analysis experience Experience with migration programs Financial Services industry knowledge Experience on acquiring businesses    What you'll get in return    As they are starting to roll out this project, you will be an instrumental part to its delivery and success. This opportunity to join a dynamic team will provide a strong foundation for personal and professional development.   What you'll get in return  As they are starting to roll out this project, you will be an instrumental part to its delivery and success. This opportunity to join a dynamic team will provide a strong foundation for personal and professional development.   What you need to do now If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now. If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. Contact Rahal Kansara on rahal.kansara@hays.com.sg  EA Reg Number: R1874516  EA License Number: 07C3924  Company Registration No: 200609504D",Master Data Analyst,"$7,000to$10,000",Monthly,Professional,https://www.mycareersfuture.sg/job/master-data-analyst-hays-specialist-recruitment-3e1f1c41854831ef515add18a8bd9ed1
57,DBS BANK LTD.,Unknown,"Permanent, Full Time",Banking and Finance,"Roles & Responsibilities Development and solutioning of real time predictive analytics to derive actionable insights to intervene positively into the customer’s digital journey Perform full life-cycle of Data Scientist / Analyst activities, including conceptualization to operationalization  Primary focus will be in applying data science to solve business problems; doing statistical analysis, building high-quality prediction systems, and use deep learning techniques Able to understand and solve the business problem by translating into a data model and building insights into an actionable outcome  Collaborate with cross-functional business teams to deliver high-impact insights using analytics across a variety of customer servicing areas Research, design, implement and validate models / algorithms to analyse diverse sources of data to achieve targeted outcomes  Carry out customer behaviour analytics and deliver actionable insights in real time; through behaviour segmentation, predictive modelling, lifetime value modelling, churn prevention, statistical simulations and what if scenarios Stay on top of current industry trends on machine learning/AI ","Requirements You are:     Curious and have a strong appetite for intellectual challenges. Able to pick up new methods and techniques quickly and apply towards solving a problem at hand Keen on learning, data, scale and agility. You excel at making complex concepts simple and easy to understand by those around you. You’re driven to show the world the power of applied analytics Passionate about asking and answering questions in large datasets, and you can communicate that passion to product managers and engineers Attracted to a fast paced, hypothesis and test driven, collaborative and iterative engineering environment Driven, strategically focused, self-starter and organized with strong attention to detail A good team player with excellent communication skills    You have:     A university degree or higher in applied statistics/ data science/ Computing or related quantitative discipline, with a strong background in statistical concepts Proven track record of big data analytics and delivering impact to the business Deep and practical understanding on implementing high performance, well-behaved analytics applications; data ingestion, feature engineering, model selection, training, validating and deployment A deep understanding of statistical and predictive modelling concepts, machine-learning, deep learning models and NLP Relevant experience in the following:       Excellent Python, Pyspark, Spark SQL/mysql hands-on experience Excellent hands-on experience in Hadoop eco-system (Hive, HDFS, Pig etc.) Excellent experience in end to end data science workflow, starting from data extraction, cleansing, wrangling, modelling and deployment in production environment to deliver business results Familiarity with Linux based operating system  Familiarity with data engineering pipelines Knowledge of software development life cycle preferred Experience creating real time and rich data visualizations that involves large datasets Experience manipulating structured and unstructured data sources for analysis     ","VP  /  AVP, Data Science Analyst (Customer Science), Regional Consumer Banking Ops, T&O (18000449)","$9,500to$15,000",Monthly,"Middle Management, Manager",https://www.mycareersfuture.sg/job/vp-avp-data-science-analyst-regional-consumer-banking-ops-to-dbs-bank-17b7c9df266c25dd735f6d20589db304
58,DBS BANK LTD.,Unknown,"Permanent, Full Time",Banking and Finance,"Roles & Responsibilities Development and solutioning of real time predictive analytics to derive actionable insights to intervene positively into the customer’s digital journey Perform full life-cycle of Data Scientist / Analyst activities, including conceptualization to operationalization  Primary focus will be in applying data science to solve business problems; doing statistical analysis, building high-quality prediction systems, and use deep learning techniques Able to understand and solve the business problem by translating into a data model and building insights into an actionable outcome  Collaborate with cross-functional business teams to deliver high-impact insights using analytics across a variety of customer servicing areas Research, design, implement and validate models / algorithms to analyse diverse sources of data to achieve targeted outcomes  Carry out customer behaviour analytics and deliver actionable insights in real time; through behaviour segmentation, predictive modelling, lifetime value modelling, churn prevention, statistical simulations and what if scenarios Stay on top of current industry trends on machine learning/AI ","Requirements You are:     Curious and have a strong appetite for intellectual challenges. Able to pick up new methods and techniques quickly and apply towards solving a problem at hand Keen on learning, data, scale and agility. You excel at making complex concepts simple and easy to understand by those around you. You’re driven to show the world the power of applied analytics Passionate about asking and answering questions in large datasets, and you can communicate that passion to product managers and engineers Attracted to a fast paced, hypothesis and test driven, collaborative and iterative engineering environment Driven, strategically focused, self-starter and organized with strong attention to detail A good team player with excellent communication skills    You have:     A university degree or higher in applied statistics/ data science/ Computing or related quantitative discipline, with a strong background in statistical concepts Proven track record of big data analytics and delivering impact to the business Deep and practical understanding on implementing high performance, well-behaved analytics applications; data ingestion, feature engineering, model selection, training, validating and deployment A deep understanding of statistical and predictive modelling concepts, machine-learning, deep learning models and NLP Relevant experience in the following:       Excellent Python, Pyspark, Spark SQL/mysql hands-on experience Excellent hands-on experience in Hadoop eco-system (Hive, HDFS, Pig etc.) Excellent experience in end to end data science workflow, starting from data extraction, cleansing, wrangling, modelling and deployment in production environment to deliver business results Familiarity with Linux based operating system  Familiarity with data engineering pipelines Knowledge of software development life cycle preferred Experience creating real time and rich data visualizations that involves large datasets Experience manipulating structured and unstructured data sources for analysis     ","VP  /  AVP, Data Science Analyst (Customer Science), Regional Consumer Banking Ops, T&O (18000449)","$6,500to$13,000",Monthly,"Middle Management, Manager",https://www.mycareersfuture.sg/job/vp-avp-data-science-analyst-regional-consumer-banking-ops-to-dbs-bank-ea522a4e9da0c25195ec15382001bda4
59,SMARTSOFT PTE. LTD.,"INTERNATIONAL PLAZA, 10 ANSON ROAD 079903","Contract, Full Time",Information Technology,"Roles & Responsibilities·         Work on various Global Data Migration and integration Projects that involves various data sources and systems. ·         Manage in-house & vendor deliverables very optimally to meet time, scope & budget commitments. ·         Ensure capturing of operational metrics & performance indicators articulating the value of the team and its deliverables to bring visibility into the operations & team performance. ·         Work with globally distributed teams & build excellent working relationships with other teams inside and outside of Global development center. ·         This role will require travel to various  locations so Flexibility in Travelling is a must. ·         Prepare technical documentations on the deliverables ·         Design and code reviews to ensure standards and quality level for the build ·         Identify, define and implement best practices for process improvements for SDLC management ·         Prepare and report  project performance metrics and KPIs","Requirements Knowledge of Master Data Management (MDM) and Logical Data Modeling tool Experience with development tools, e.g. GIT, SVN, Jenkins, Gerrit,Oracle 11 / Oracle RA Should have experience as Informatica Power center (ETL) Developer with very strong professional background in Data warehouse domain with experience in different technologies like Informatica power center , Informatica MDM , Core Java , XML SOAP APIs , Web services and ETL job automation process etc  Should be expert in establishing the process, methodology standards at all phases of an Enterprise Data ware- house.    Ability to work in a fast paced environment and willingness to stretch and achieve aggressive goals with atleast 6 years of experience in Informatica power center (ETL) and Data ware-house Development and Informatica MDM , Core Java , XML SOAP APIs , Web services and ETL job automation process   Expertise in Installing and Managing Informatica Power Center, Metadata Manager and Informatica Data Quality, Informatica MDM.    ",Data Management Analyst,"$5,000to$9,000",Monthly,Professional,https://www.mycareersfuture.sg/job/data-management-analyst-smartsoft-1ce2c7b4ff75c7a6bd5b41e90d62cceb
60,SMARTSOFT PTE. LTD.,"INTERNATIONAL PLAZA, 10 ANSON ROAD 079903","Contract, Full Time",Information Technology,"Roles & Responsibilities·         Work on various Global Data Migration and integration Projects that involves various data sources and systems. ·         Manage in-house & vendor deliverables very optimally to meet time, scope & budget commitments. ·         Ensure capturing of operational metrics & performance indicators articulating the value of the team and its deliverables to bring visibility into the operations & team performance. ·         Work with globally distributed teams & build excellent working relationships with other teams inside and outside of Global development center. ·         This role will require travel to various  locations so Flexibility in Travelling is a must. ·         Prepare technical documentations on the deliverables ·         Design and code reviews to ensure standards and quality level for the build ·         Identify, define and implement best practices for process improvements for SDLC management ·         Prepare and report  project performance metrics and KPIs","Requirements·         Must have BS Compute Science or equivalent with 3+ years of experience in CRM or ERP implementation and support ·         Must have strong technical and functional knowledge of CRM or ERP Applications. ·         Must have worked on Data Migration project with sufficiently large data volumes. ·         Strong engineering leadership skills with a proven track record of success on large/highly complex projects preferably in the area of Enterprise Apps and Integration. Must have the ability to communicate technical issues and observations. ·         Hands-on experience in development using best practices and standards on technologies : o   SQL, PL/SQL (STRONG  - Must Have) o   Good analytical Skills (Must Have) o   Siebel EIM (Added Advantage) o   Informatica 8.6 or above OR Equivalent tools for Data Migration (Must have) o   Informatica Power Center Designer/ Workflow Manger (Good to Have) o   Siebel data models (Advantage Have) o   Complex Asset and Customer Data & other Siebel Entities migration to Siebel(Must Have) o   Legacy Data Migration with diverse Data sources (Must Have) o   Worked on Migration from multiple Database (Oracle, MySQL, DB2 etc.) o   Unix working Experience/Informatica Admin console(Good to Have)   ·         Must possess excellent verbal and written communication skills. Must be able to effectively communicate & work with fellow team members and other functional team members to coordinate & meet deliverables. ·         Must be a team player with strong inter-personal skills ·         Must be able to work in a fast-paced team environment with minimal supervision. Must have the ability to escalate issues in a timely manner. ·         Excellent written, verbal, presentation & documentation skills to foster clarity and predictability. Must be able to effectively communicate with people at different levels including customers, vendors, management, technical stake holders, developers etc.",Data Management Analyst,"$6,000to$10,000",Monthly,Professional,https://www.mycareersfuture.sg/job/data-management-analyst-smartsoft-35a0736f3ceee9be112e610ad2e4598d
61,INFOCEPTS PTE. LTD.,"INTERNATIONAL PLAZA, 10 ANSON ROAD 079903",Permanent,Information Technology,"Roles & ResponsibilitiesInfoCepts is a leading provider of Information Management and Business Analytics services. With over 700+ Industry leading professionals spread globally, we help organizations make business decisions faster, smarter & better, by deriving maximum value from their data. Our customers include large global enterprises, data syndicators, and leading software companies. Since 2004, we have deployed hundreds of high performance analytics applications over web and mobile platforms, built several advanced analytics models, processed petabytes of data using Big Data technologies and delivered several high impact business solutions. Driven by our vision of delivering great customer experiences, we are looking for professionals who are passionate about making the world a better place by leveraging the power of data. We are currently hiring a Tableau Developer in Singapore. This role reports into the Project Manager and will be a part of the Business Intelligence practice at InfoCepts. Primary Responsibilities Include  Provide support to Business and Data Analyst(s) in gathering and/or clarifying data and reporting requirements from business owners Lead and manage a team of Tableau developers Design and Develop dashboards/reports in accordance with client requirements using Tableau 8.0 or later with appealing visualizations Develop SQL queries and support ad hoc requests for data Create and maintain Users, User groups, Permissions, Schedule etc. on Tableau server. Install Tableau server and Client Components. Perform other admin tasks such as automate scheduling, migrations across environments etc. Identify and troubleshoot business process or data quality issues that show up in the reports and subsequently communicate to resolve and eliminate problems Liaise with Tableau support if required to get resolution and apply them ","RequirementsPreferred Background and Experience  Experience utilizing report writing best practices (optimization, use of joins and sub-queries, data blending) Ability to use complex expressions to calculate, group, filter, parameterize, optimize and format custom dashboards/reports Ability to maintain users, permissions, security, use  tabcmd, tabadm for performing Admin tasks Experience with manual testing to include User Acceptance Testing (UAT) Experience pulling data from Oracle 11g Enterprise edition databases for dashboards/reports Experience with cubes and drill down reports Strong hold in BI with knowledge of any other BI tool except Tableau will be an advantage Bachelor's degree in computer science or computer engineering or equivalent degree required  Education • Bachelor Degree in Engineering or Technology",Senior Developer - Tableau,"$5,700to$7,700",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/senior-developer-tableau-infocepts-a0fa4da455c5712518eaa8b0b7bf284a
62,LINXENS SINGAPORE PTE. LTD.,"MYP CENTRE, 9 BATTERY ROAD 049910",Contract,Information Technology,"Roles & ResponsibilitiesLinxens teams are made of highly-skilled professionals who wish to surpass themselves in a result-oriented environment dedicated to meeting the needs of clients. Our people are fully committed to the growth and performance of the Group as well as with their team. In this demanding and friendly work environment, they develop both personally and professionally. We are now looking for highly committed individuals to join the team as a Data Analyst. Main Duties and Responsibilities:  Extract, sort and bind data from our different database in order to improve the productivity of our APU and supply chain Prototyping new functionalities based on DataMining and Data Sciences tech for the optimization of resources and productivities Support and assist our digital transition of the manufacturing units   Deploy, debug and support the deployment of the developed applications at  the manufacturing level  Support IS in the standardization of these prototypes into standard SCS and/or Group ","Requirements Bachelor / Master's Degree in industrial IT or Datascience Minimum one (1) year of experience as Big Data Engineer or Programmer in R/Python in industrial Good knowledge in networking, industrial IT, and H/M interface is a plus ",Data Analyst (18 months contract),"$3,500to$7,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/data-analyst-linxens-singapore-9ff9e6a1c9b2e41d5c9d5563b6f8378e
63,ALLEGIS GLOBAL SOLUTIONS (SINGAPORE) PTE. LTD.,"SUNTEC TOWER FIVE, 5 TEMASEK BOULEVARD 038985",Contract,Banking and Finance,"Roles & ResponsibilitiesAllegis Global Solutions is the exclusive Contingent HR services provider for one of the world’s leading banks. At Allegis Global Solutions we’re proud to be the leader in global talent solutions. We draw upon decades of industry expertise to develop innovative tools, products, processes and strategies focused on outcome. Moreover, we’re incredibly proud to have built a culture that empowers our people to make their mark while making deep connections that will last a lifetime. With our passion and culture for talent, we are truly transforming the way the World acquires talent.   Our Client is one of the world's most international banks with over 1,100 branches, offices and outlets in 67 countries. They operate in some of the world's most dynamic markets and have been for over 150 years. More than 90 per cent of their income and profits are derived from Asia, Africa and the Middle East. Their brand promise, Here for good, underlines their distinctive approach.","RequirementsJob Description:   The role will be responsible for supporting the analytic team for data extraction and manipulation, delivering analysis for the project. Job Purpose:   This is a project base role to support the project Saphire in data extraction and deliver analysis as per the request from the project working group.   Key roles and responsibilities:  Engaging stakeholder in Understanding the request requirement Extracting correct data field as per the request. Validation extracted data against the front-end system. Produce and present analysis to the Project Working Group to facilitate decision making.   Complete administrative ownership in terms of project related updates/paper submission.    Key Relationships:  Project Working Group – Sapphire Product Teams Head, IMO Performance Improvement Group IMO Regional/Country IMO Leads CDD Execution Teams (Hubs and in-country teams) Key stakeholders across the COO Office and Group Technology & Operations    Skills/Qualifications:  Min. 2 years’ experience in banking industry preferably in Risk, AML/ KYC and data analysis Proficient in SQL, good level of complex database data extraction skill is a must. Proficient in Microsoft Excel is a must Proficient in Tableau and Alteryx is preferred Ability to collaborate effectively with a wide range of stakeholders Highly independent and self-motivated; can progress on objectives with minimal supervision Highly organized & meticulous; good eye for detail and accuracy Capability to progress multiple tasks / projects simultaneously; strong ownership of tasks assigned Effective verbal and written English communication skills Ability to think laterally and outside the box Degree or diploma qualified with a preference in a Business or Technology discipline   ",Data Analyst,"$4,000to$5,500",Monthly,Executive,https://www.mycareersfuture.sg/job/data-analyst-allegis-global-solutions-24d9e6a1f4a4d7ad2ea889bb1d003de8
64,Company Undisclosed,Unknown,Contract,Information Technology,Roles & ResponsibilitiesAn exciting opportunity awaits you! Our client is looking for a Data Quality Analyst to support the Data Governance projects in the financial services industry. ,"RequirementsMandatory Skill-set  Degree in Business Computing or related disciplines; At least 2-3 years of experience in analyzing data and developing SQL queries; Intermediate to advance SQL to facilitate data analysis and assessments; Possess good working knowledge in relational DB with strong database concepts, designing techniques and database management; Experience with data quality measurement and monitoring implementation; Proficient in data mapping, data analysis and data modelling to analyse large volumes of data to provide necessary metrics; Familiar with Hadoop and business intelligent (BI) tools, e.g. Qliksense; Possess strong analytical and problem solving skills; Strong interpersonal skills with excellent written / oral communication skills; Excellent team player who possesses drive, proactivity and curiosity.  Desired Skill-set  Data Quality tooling experience using Informatica, Trilium, IBM QualityStage or Microsoft data quality services (DQS); Data warehousing, data mart development, big data and general data architecture experience.  Responsibilities  Support data quality team in tracking Data Quality infrastructure implementation and work closely with IT to ensure timely delivery; Perform data profiling, data analysis and data mapping to evaluate and ensure data health;  Extract data from data tables in data warehouse using SQL queries; Writing and automating business rules to evaluate the quality of the data in the bank;  Develop scorecards and dashboards using BI tools to measure quality of Bank’s data; Develop and maintain technical documentation and standard operation procedures (SOP); Perform data analysis and investigation on anomalies and outliers.  Should you be interested in this opportunity, please send your updated resume to apply@sciente.com at the earliest. Confidentiality is assured, and only shortlisted candidates will be notified.  Sciente International Pte Ltd (EA Licence No. 07C5639)",Data Quality Analyst,"$4,000to$7,000",Monthly,Executive,https://www.mycareersfuture.sg/job/data-quality-analyst-2bb1187ba57aaf3f31cce4d375ee9da5
65,Company Undisclosed,Unknown,"Contract, Full Time",Healthcare / Pharmaceutical,"Roles & ResponsibilitiesThe Data Scientist will be responsible for designing and implementing algorithms using predictive / analytical modelling, systematic data mining methodology, and research methodology on large and complex data sets, through statistical, machine learning, graph modelling, text mining and other modern techniques. This individual will be closely working with APAC Supply Chain Planning COE (Centre of Expertise) to define specific data points required to develop Business Intelligence and Advance Analytics solutions to support APAC Supply Chain from an Order to Cash, Inventory, Working capital perspective and other areas as assigned.  POSITION RESPONSIBILITIES:  Knowledge and experience in researching and developing models and algorithms that can detect patterns in multi-dimensional data and build predictive models based on such data. Knowledge and experience in machine learning and statistics to solve practical problems. Specifically, the knowledge includes classifications, clustering, time-series analysis, regression, and anomaly detection Perform the role as the lead Data Visualization and Business Intelligence expert and evangelist Implement analytical self-service environments and promote a culture of self-service analytics using data visualization tools like Tableau Produce visually intuitive and appealing ‘story boards’ using data visualization tools; Leverage Data Visualization techniques and tools to effectively demonstrate patterns, outliers and exceptional conditions in the data Work collaboratively with data analyst and users to implement BI solutions Keep abreast of developments and trends in Data Visualization and Business Intelligence space Translate complex data science and analytics concepts and methodology into business terms to the customer. Leverage Applied Analytics to develop relevant, data science and analytics solutions cost-effectively Understand complex business challenges, develop hypotheses, integrate internal and external data sources, analyse them using cutting edge machine learning and statistical modelling techniques to uncover causality and synthesizing insights Work closely with consultants to identify patterns in data, understand leading indicators and lagging indicators and present proof of hypotheses Mentor team members on testing techniques, model development and data science concepts Analyse data using SQL, Excel, Tableau, R, Python or other Business Intelligence tools Display analysis results using reports or visualizations Support Predictive Modelling projects with data preparation, exploration and other data and I.T. support ","RequirementsEDUCATION REQUIRED  Bachelor’s degree with a major in Mathematics, Statistics, Economics, Finance or Computer Sciences  YEARS OF EXPERIENCE  At least 2-4 years of experience in scientific or enterprise data analytics Experience with healthcare (medical or surgical) data analysis is preferred   SPECIALIZED KNOWLEDGE REQUIRED  Bachelors or Master’s degree in Computer Science, Analytics or a related discipline Experience of advanced analytics such as Predictive Modelling Data analysis in R BI tools such as Tableau or Qlikview Strong programming skills including at least one modern scripting language such as Python Good SQL skills Hadoop – HIVE or Pig Self-starter willing to explore, research, experiment and innovate Passionate about Data Science Knowledge of statistical tools such as SPSS/SAS and familiar with R language Knowledge of CRM/ERP/Data Warehouse   DESIRED/PREFERRED QUALIFICATIONS  Demonstrated analytical and problem solving skills Facilitative verbal and written communication skills, in interactions with internal stakeholders and peers Ability to be a strong self-starter and able to work well independently Resourceful   PHYSICAL JOB REQUIREMENTS   The physical demands described within the Responsibilities section of this job description are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.  While performing the duties of this job, the employee is regularly required to be independently mobile. The employee is also required to interact with a computer, and communicate with peers and co-workers. ",Data Scientist,"$5,000to$8,000",Monthly,Professional,https://www.mycareersfuture.sg/job/data-scientist-bc82cd8168e79cfa790e07f2b5757898
