,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
130,Company Undisclosed,"BS BENDEMEER CENTRE, 20 BENDEMEER ROAD 339914","Permanent, Full Time",Others,"Roles & ResponsibilitiesB2B Marketing Lead Location: ​Singapore Short Description:​ Zilingo is looking for a creative, out-of-the-box Marketer who can take full ownership of Zilingo's marketing efforts for B2B marketing. We are looking for someone who can take ownership in ideating and executing marketing strategy – this will largely comprise of offline marketing events, affiliate partnership marketing and growth hacking. RESPONSIBILITIES ● Lead all marketing efforts towards user acquisition and engagement for Zilingo in all our core B2B markets - this includes digital marketing, BTL, 1-1 B2B marketing through pitches and marketing communication, email, trade shows and offline events, lead generation platforms and more ● Ideate, brainstorm and execute aggressive paid digital marketing campaigns through Facebook, Instagram, Google Adwords, LinkedIn and others to increase registrations and grow the merchant base ● Establish and manage Zilingo's relationships with external partners to grow the seller base – including major banks, telcos, startups and other organisations ● Plan and execute all marketing events offline events, trade shows, training sessions, press conferences, BTL Marketing, etc which are aimed at growing sales from merchants who source fashion from Asia ● Establish and maintain relationships with influencers and media to spread word of mouth adoption and drive registrations among the fashion seller community ● Manage CRM for the seller base through push notifications, EDMs, SMS and personal outreach ● Maintain monthly reports on Zilingo's seller marketing portfolio, allocate budgets to various marketing activities and assess performance with Key Performance Indicators. You should have a strong data and performance-driven attitude to marketing. ● Coordinate with copywriters and graphic designers to ensure all marketing collateral is created in time for every campaign ● Coordinate closely with the central and local marketing teams to align all marketing activities and provide support whenever required MUST HAVE THESE NINJA SKILLS ● Creative thinker and problem solver – enjoys generating innovative ideas and solutions, devising new and exciting ways to engage audiences ● Excellent time management - able to stay calm under pressure whilst working quickly and delivering to tight deadlines ● Data-driven - comfortable with MS Excel and data analysis and able to take data-driven decisions ● Detail oriented – spots mistakes and takes pride in their work ● Since this is a global role, 100% fluency in written and spoken English is mandatory ● Ready to work on new, previously untested initiatives and is not deterred by failure ● Will drive projects independently and take responsibility readily ● Excellent communicator and people-oriented person who enjoys teamwork and working in a collaborative environment ● Well versed with the latest trends, styles and updates in the fashion world","RequirementsREQUIREMENTS & QUALIFICATIONS ● BA/BS Degree ● Fluent written and spoken English ● Prior experience in e-commerce, vendor-focused marketing is a plus ● Fluent with MS Office, can process complex data sets and deliver insights ● Knowledge of Adobe Suite tools are a plus, experience in B2B Marketing is a plus",Marketing Lead,Salary undisclosed,Unknown,Senior Executive,https://www.mycareersfuture.sg/job/marketing-lead-67c3176dea70bf7327116bd0a2b056a3
131,SAGL CONSULTING,"THE ARCADE, 11 COLLYER QUAY 049317","Permanent, Full Time",Information Technology,Roles & ResponsibilitiesThis position is for data architect who has expertise in data analysis and designing of data models to align with business requirements. The person will need to work with our clients to work with their business and other stakeholders to understand their requirement and provide solution along with execution.,"Requirements Experience in data modelling and engineering. Data Integration, analysis and data visualization using MSBI tools Understanding of cloud data storage, ingestion, computation services & APIs. Experience in data lake and data lake analytics will be preferred. Experience in cloud computing services for data management like Azure is preferred. ",Data Architect,"$7,000to$8,000",Monthly,Professional,https://www.mycareersfuture.sg/job/data-architect-sagl-consulting-9cc29c228cfc98cdaad6612ea6ad1367
132,MACHSPEED HUMAN RESOURCES PTE. LTD.,"GOLDEN WALL CENTRE, 89 SHORT STREET 188216",Permanent,Engineering,"Roles & ResponsibilitiesEngineering Assistant-QA (S$1800-2000+OT, Day Shift, West) Working Hours: Day Shift (8am-8pm12 hours) in Cleanroom Environment Working Day    : 15 days / Month Salary               : $1800-2,000 + AWS + VB, Shift and Meal Allowance Location           : Pinoeer, Shuttle bus provided   Responsibilities:  Assist investigation/data analysis for any customer claims Handle customer audit and preparation of checklist Work closely with other department to development of process improvement projects. Ensure compliance to ISO standard Other ad- hoc duties as required by superior    ","RequirementsRequirements  Minimum Diploma in Mechanical, Electrical Engineering, Chemical or other related Science & Engineering discipline Self-motivated, independent and able to contribute as a team player Working Hour: 8am-8pm (12 hours day shift) Able to work in cleanroom environment Working Location: Pioneer (Company provides island-wide transport to and fro company)    We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg and attention to Bingcheng for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. Thank you very much. Agency License No. 12C6200 EA Registration No: R1437671   ","Engineering Assistant-QA (S$1800-2000+OT, Day Shift, West)","$1,800to$2,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/engineering-assistant-qa-machspeed-human-resources-dca8fb1f7b75e3f0f0a48439127b1a8f
133,MACHSPEED HUMAN RESOURCES PTE. LTD.,"GOLDEN WALL CENTRE, 89 SHORT STREET 188216",Permanent,Engineering,"Roles & ResponsibilitiesEngineering Assistant-QA (S$1800-2000+OT, Day Shift, West) Working Hours: Day Shift (8am-8pm12 hours) in Cleanroom Environment Working Day    : 15 days / Month Salary               : $1800-2,000 + AWS + VB, Shift and Meal Allowance Location           : Pinoeer, Shuttle bus provided   Responsibilities:  Assist investigation/data analysis for any customer claims Handle customer audit and preparation of checklist Work closely with other department to development of process improvement projects. Ensure compliance to ISO standard Other ad- hoc duties as required by superior    ","RequirementsRequirements  Minimum Diploma in Mechanical, Electrical Engineering, Chemical or other related Science & Engineering discipline Self-motivated, independent and able to contribute as a team player Working Hour: 8am-8pm (12 hours day shift) Able to work in cleanroom environment Working Location: Pioneer (Company provides island-wide transport to and fro company)    We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg and attention to Bingcheng for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. Thank you very much. Agency License No. 12C6200 EA Registration No: R1437671   ","Engineering Assistant-QA (S$1800-2000+OT, Day Shift, West)","$1,800to$2,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/engineering-assistant-qa-machspeed-human-resources-6d793dbb8a9cd5f5d202c6da390a3304
134,MACHSPEED HUMAN RESOURCES PTE. LTD.,"GOLDEN WALL CENTRE, 89 SHORT STREET 188216",Permanent,Engineering,"Roles & ResponsibilitiesEngineering Assistant-QA (S$1800-2000+OT, Day Shift, West) Working Hours: Day Shift (8am-8pm12 hours) in Cleanroom Environment Working Day    : 15 days / Month Salary               : $1800-2,000 + AWS + VB, Shift and Meal Allowance Location           : Pinoeer, Shuttle bus provided   Responsibilities:  Assist investigation/data analysis for any customer claims Handle customer audit and preparation of checklist Work closely with other department to development of process improvement projects. Ensure compliance to ISO standard Other ad- hoc duties as required by superior    ","RequirementsRequirements  Minimum Diploma in Mechanical, Electrical Engineering, Chemical or other related Science & Engineering discipline Self-motivated, independent and able to contribute as a team player Working Hour: 8am-8pm (12 hours day shift) Able to work in cleanroom environment Working Location: Pioneer (Company provides island-wide transport to and fro company)    We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg and attention to Bingcheng for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. Thank you very much. Agency License No. 12C6200 EA Registration No: R1437671   ","Engineering Assistant-QA (S$1800-2000+OT, Day Shift, West)","$1,800to$2,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/engineering-assistant-qa-machspeed-human-resources-ee527c22aae03c5aeb8bbf5719b1f061
135,WSH EXPERTS PTE. LTD.,Unknown,Full Time,"Education and Training, Entertainment, Information Technology, Others",Roles & Responsibilities Assist the Head of Department in basic data analysis of the school Assist the ICT manager in managing the work / ICT schedule for the school Access training needs of the students Planning the ICT workshops and courses for the staff to meet their teaching needs Preparing coursework materials for the students Conducting training for computer club students ,"Requirements Minimum 1-year experience in training in school Ministry of Education Registration Minimum 1-year experience in administering e-learning portal for teaching and learning in schools Strong communication and interpersonal skills Minimum diploma in multimedia design, computer studies or information technology ",ICT Trainer | MOE Schools,"$2,000to$3,000",Monthly,Professional,https://www.mycareersfuture.sg/job/ict-trainer-moe-schools-wsh-experts-b9c0fb4e6739f5605567eaf33f38f442
136,MACHSPEED HUMAN RESOURCES PTE. LTD.,"GOLDEN WALL CENTRE, 89 SHORT STREET 188216",Permanent,"Engineering, Manufacturing","Roles & ResponsibilitiesEngineering Assistant-QA (S$1800-2000+OT, Day Shift, West) Working Hours: Day Shift (8am-8pm, 12 hours) in Cleanroom Environment Working Day : 15 days / Month Salary : $1800-2,000 + AWS + VB, Shift and Meal Allowance Location : Pinoeer, Shuttle bus provided Responsibilities:  Assist investigation/data analysis for any customer claims  Handle customer audit and preparation of checklist Work closely with other department to development of process improvement projects. Ensure compliance to ISO standard Other ad- hoc duties as required by superior ","RequirementsRequirements  Minimum Diploma in Mechanical, Electrical Engineering, Chemical or other related Science & Engineering discipline Self-motivated, independent and able to contribute as a team player Working Hour: 8am-8pm (12 hours day shift) Able to work in cleanroom environment Working Location: Pioneer (Company provides island-wide transport to and fro company)  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to hr @machspeed.com.sg for faster processing. Alternatively, please visit http://www.facebook.com/MachspeedHR for more jobs available, thank you. Shortlisted candidates will be contacted for interview session via phone. Thank you very much. Agency License No. 12C6200 / EA Personnel No.: R1548977","Engineering Assistant-QA (S$1800-2000+OT, Day Shift, West)","$1,800to$2,000",Monthly,Fresh/entry level,https://www.mycareersfuture.sg/job/engineering-assistant-qa-machspeed-human-resources-ea6c79d2bee07b70b3b2e653ecb0a3b0
137,Company Undisclosed,Unknown,Full Time,"Engineering, Manufacturing","Roles & ResponsibilitiesFAC - GLOBAL FACILITIES SENIOR DATA SCIENTIST   Job Description  As an Corporate Facilities Data Scientist in the Facilities Central Group, you will do the following:  Work shoulder-to-shoulder in a world-class IT team of data engineers, business intelligence experts, and software engineers to discover data insights that were unobservable in traditional BI solutions. Draw from a broad background of data-mining techniques in mathematics, statistics, information technology, machine learning, data engineering, design of experiments, visualization, and text mining to discover insightful patterns in data. Take on exciting projects from all business areas at the Company, working across enterprise business processes to bring data science methods to opportunities in sales, supply chain, IT, finance, marketing, and other business areas. Deliver polished presentations of analyses to senior Company leaders to inform Company business strategy, streamline operations, and execute to revenue goals.   Responsibilities and Tasks    Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value     Maintain an intimate understanding of company and department strategy Understand the business objectives in order to develop or establish success criteria metrics Translate business problems into one or more data science projects/solutions    Lead Efforts to Identify Signals in Data that Address Use Cases     Understand business processes (data sources and meaning) Manage and optimize data discovery and cleansing Understand and collect relevant data Identify new data sources in the network that will create new insights to business needs Explore relevant data through visualization and statistical methods   Collect, Organize, and Prepare Data for Analysis     Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems Ensure processes taken to maintain data integrity Understand available data and what data is relevant Collaborate with data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available Develop and automate ETL jobs for various volumes of data    Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions     Develop expertise in data mining and analytic methods Determine statistical validity and significance (pick out signals from noise) Identify and apply appropriate analytical models Evaluate results using statistical methods and improve the model where appropriate Develop predictive models   Deploy Data Science Models into Business Processes     Present findings and deliver recommendations using effective presentation and data visualization techniques Collaborate with software engineers to deploy data science solutions into production applications Ensure that the models are easy to support and maintain Regularly review deployed models and monitor for continual improvement Validate that the business value has been met  ","RequirementsEducation:   Masters Degree or equivalent experience in Computer Science, Data Science, Engineering, Statistics or equivalent is required Doctorate Degree or equivalent experience in Data Science, Engineering, Statistics or Computer Science is desired    Experience:   5 years’ experience in Data Analysis 3-5 years’ experience in Semiconductor ",FAC - GLOBAL FACILITIES SENIOR DATA SCIENTIST,"$5,000to$10,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/fac-global-facilities-senior-data-scientist-b5e6fd8d57317dda73f2b0907d3e1b39
138,Company Undisclosed,Unknown,"Permanent, Full Time","Engineering, Manufacturing","Roles & ResponsibilitiesResponsibilities:   1) Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value   • Maintain an intimate understanding of company and department strategy   • Understand the business objectives in order to develop or establish success criteria metrics   • Translate business problems into one or more Facilities data science projects/solutions    2) Lead Efforts to Identify Facilities Signals in Data that Address Use Cases   • Understand business processes (data sources and meaning)   • Manage and optimize Facility equipment data discovery and cleansing   • Understand and collect relevant Facility equipment data   • Identify new data sources in the network that will create new insights to business needs   • Explore relevant Facility data through visualization and statistical methods    3) Collect, Organize, and Prepare Data for Analysis   • Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems   • Ensure processes taken to maintain data integrity   • Understand available Facility equipment data and what data is relevant   • Collaborate with other data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available   • Develop and automate Extract, Transform and Load (ETL) jobs for various volumes of data    4) Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions   • Develop expertise in data mining and analytic methods   • Determine statistical validity and significance (pick out signals from noise)   • Identify and apply appropriate analytical models   • Evaluate results using statistical methods and improve the model where appropriate   • Develop predictive models    5) Deploy Data Science Models into Business Processes   • Present findings and deliver recommendations using effective presentation and data visualization techniques   • Collaborate with software engineers to deploy data science solutions into production applications   • Ensure that the models are easy to support and maintain   • Regularly review deployed models and monitor for continual improvement   • Validate that the business value has been met","RequirementsRequirements:  •Bachelor, Master or equivalent experience in Statistics/Physics/Computer Science/Engineering/Operations Research/Applied Maths •Good knowledge in programming and statistics. •Excellent code writing abilities. •Experience in Data-mining and yield analysis. •Experience in developing application and data-source in Hadoop big data platform will be advantageous. •Knowledge in Equipment/Sensors (Motor, Drives, Instruments, PLC) will be advantageous.",Facilities Data Scientist,"$3,400to$6,000",Monthly,Junior Executive,https://www.mycareersfuture.sg/job/facilities-data-scientist-4979c816065ff21c55c4108029aa068c
139,Company Undisclosed,Unknown,"Permanent, Full Time","Engineering, Manufacturing","Roles & ResponsibilitiesResponsibilities: Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value  •  Maintain an intimate understanding of company and department strategy  •  Understand the business objectives in order to develop or establish success criteria metrics  •  Translate business problems into one or more data science projects/solutions    Lead Efforts to Identify Signals in Data that Address Use Cases  •  Understand business processes (data sources and meaning)  •  Manage and optimize data discovery and cleansing  •  Understand and collect relevant data  •  Identify new data sources in the network that will create new insights to business needs  •  Explore relevant data through visualization and statistical methods    Collect, Organize, and Prepare Data for Analysis  •  Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems  •  Ensure processes taken to maintain data integrity  •  Understand available data and what data is relevant  •  Collaborate with data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available  •  Develop and automate ETL jobs for various volumes of data    Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions  •  Develop expertise in data mining and analytic methods  •  Determine statistical validity and significance (pick out signals from noise)  •  Identify and apply appropriate analytical models  •  Evaluate results using statistical methods and improve the model where appropriate  •  Develop predictive models    Deploy Data Science Models into Business Processes  •  Present findings and deliver recommendations using effective presentation and data visualization techniques  •  Collaborate with software engineers to deploy data science solutions into production applications  •  Ensure that the models are easy to support and maintain  •  Regularly review deployed models and monitor for continual improvement  •  Validate that the business value has been met",RequirementsRequirements:  Doctorate Degree or equivalent experience in Statistics/Physics/Computer Science/Engineering/Operations Research/Applied Maths Good knowledge in programming and statistics. Excellent code writing abilities. Experience in Data-mining and yield analysis. Experience in developing application and data-source in Hadoop big data platform will be advantageous. ,Data Scientist,"$5,000to$10,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/data-scientist-7ac07a1ddefce18235935c62ee38a937
140,Company Undisclosed,Unknown,Full Time,"Engineering, Manufacturing","Roles & ResponsibilitiesResponsibilities: Align to, Understand, and Prioritize Analytic Goals to Address Business Opportunities and Value  •  Maintain an intimate understanding of company and department strategy  •  Understand the business objectives in order to develop or establish success criteria metrics  •  Translate business problems into one or more data science projects/solutions    Lead Efforts to Identify Signals in Data that Address Use Cases  •  Understand business processes (data sources and meaning)  •  Manage and optimize data discovery and cleansing  •  Understand and collect relevant data  •  Identify new data sources in the network that will create new insights to business needs  •  Explore relevant data through visualization and statistical methods    Collect, Organize, and Prepare Data for Analysis  •  Work with various volumes of data from multiple disparate sources and perform data analysis and mining to generate solutions to business problems  •  Ensure processes taken to maintain data integrity  •  Understand available data and what data is relevant  •  Collaborate with data architects (IS engineers, BI engineers, DBAs, etc.) to ensure that data needed is available  •  Develop and automate ETL jobs for various volumes of data    Uncover Patterns in Data, Develop Models, and Evaluate Validity of Solutions  •  Develop expertise in data mining and analytic methods  •  Determine statistical validity and significance (pick out signals from noise)  •  Identify and apply appropriate analytical models  •  Evaluate results using statistical methods and improve the model where appropriate  •  Develop predictive models    Deploy Data Science Models into Business Processes  •  Present findings and deliver recommendations using effective presentation and data visualization techniques  •  Collaborate with software engineers to deploy data science solutions into production applications  •  Ensure that the models are easy to support and maintain  •  Regularly review deployed models and monitor for continual improvement  •  Validate that the business value has been met",RequirementsRequirements:  Doctorate Degree or equivalent experience in Statistics/Physics/Computer Science/Engineering/Operations Research/Applied Maths Good knowledge in programming and statistics. Excellent code writing abilities. Experience in Data-mining and yield analysis. Experience in developing application and data-source in Hadoop big data platform will be advantageous. ,Data Scientist,"$3,400to$6,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/data-scientist-8618878cc6f9858b4da69089faa06eb2
141,Company Undisclosed,Unknown,Full Time,"Engineering, Manufacturing","Roles & ResponsibilitiesAs a Non-Volatile Memory QRA (NVMQRA) Solid State Drive (SSD) Quality and Reliability Engineer at the Company, you will you will be responsible for managing quality and reliability of Company SSD products as these products enter into high volume production phase of product lifecycle. You will perform reliability testing and data analysis on material associated with sustaining qualifications through change requests, product proliferations, special work requests and conversions. You will also take part in the management of product deviation events, through participation in product containment activities and providing quality and reliability evaluation plans for risk assessment. You will also manage the outgoing quality and reliability (OQRM) metrics. You are expected to conduct failure analysis from qualification, evaluation and OQRM failures and report the resulting data. You can expect to conduct global meetings to determine product priorities or product dispositions. In this role you will work with various Engineering and Quality Reliability Assurance Groups to provide technical support, expertise, consultation and training. You should expect to support customers both internal and external to the Company on an on-going basis.   Responsibilities and Tasks     Manage Reliability evaluations for deviation management  Determine a reliability evaluation/trials plan Identify and manage material for sampling Perform data analysis of reliability tests results and/or by conducting failure analysis Close out evaluation and provide feedback to stakeholders  Identify deviated material within Material Review Board (MRB)  Take part in containment activities Determine a reliability evaluation/trials plan Identify and manage material for sampling Perform data analysis of reliability tests results and/or by conducting failure analysis Determine disposition of materials Close out evaluation and provide feedback to stakeholders  Manage and coordinate various inputs from various stakeholders in Quality Reliability  Collaborate with discrete component product quality and reliability team for product reliability evaluations/trials/plans Collaborate with package quality and reliability team for package-related reliability evaluations/trials/plans  Manage Product Outgoing Quality and Reliability Monitoring  Provide the plan for operations to execute for SSD product OQRM data collection Analyze the data from Company Manufacturing Execution System (MES) such as MAM Use statistical analysis tools to provide conclusions and verify results Summarize the result of analyzed data through a regular OQRM metrics report  Provide Expertise, Consultation and Training  Communicate Globally with NAND, Firmware, BUs and Engineering Groups for priority management Provide training to engineers and technicians within and outside of the group Maintain knowledge base (lessons learned) within the group for each SSD market segment Stay abreast of Quality and Reliability issues of Company NAND components Provide consultation for audits, RMA, and customer issues ","RequirementsEducation: Required: Masters’ Degree in Electrical / Electronics/ Computer Engineering Desired: PhD in Electrical/Electronics/Computer Engineering   Experience: 2-3 years of experience in any of the following:  Managed NAND Product/Device engineering Non-volatile Memory Product/Device engineering Non-volatile Memory Process integration engineering Quality/Reliability engineering in semiconductor area    Qualifications  Basic knowledge and understanding of wafer fabrication process Basic knowledge and understanding of device physics Basic knowledge and understanding of NAND device operation Basic knowledge and understanding of  solid state drive operation Knowledge of various managed NAND protocol standards such as  SATA, SAS, PCIe, or NVMe Strong knowledge and understanding of semiconductor reliability statistics Good verbal and written communication skills Good time management and multi-tasking skills ",GQ - NVMQRA QUALITY AND RELIABILITY ENGINEER - SSD,"$4,000to$8,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/gq-nvmqra-quality-reliability-engineer-ssd-738bf52cd8ae5100eda359f037640086
142,Company Undisclosed,Unknown,Full Time,"Engineering, Manufacturing","Roles & ResponsibilitiesAs a Non-Volatile Memory QRA (NVMQRA) managed NAND (mNAND) Quality and Reliability Engineer at the Company, you will be responsible for managing quality and reliability of Company Managed NAND (eMMC/UFS) products as these products enter into high volume production phase of product lifecycle. You will perform reliability testing and data analysis on material associated with sustaining qualifications through change requests, product proliferations, special work requests and conversions. You will also take part in the management of product deviation events, through participation in product containment activities and providing quality and reliability evaluation plans for risk assessment. You will also manage the outgoing quality and reliability (OQRM) metrics. You are expected to conduct failure analysis from qualification, evaluation and OQRM failures and report the resulting data. You can expect to conduct global meetings to determine product priorities or product dispositions.  In this role you will work with various Engineering and Quality Reliability Assurance Groups to provide technical support, expertise, consultation and training. You should expect to support customers both internal and external to the Company on an on-going basis.   Responsibilities and Tasks   Manage Reliability evaluations for product proliferations, change requests, conversions for Internal and External CustomersDetermine a reliability evaluation/trials plan  Identify and manage material for sampling Perform data analysis of reliability tests results and/or by conducting failure analysis Close out evaluation and provide feedback to stakeholders Manage Reliability evaluations for deviation management    Identify deviated material within Material Review Board (MRB)  Take part in containment activities Determine a product reliability evaluation/trials plan Identify and manage material for sampling Perform data analysis of reliability tests results and/or by conducting failure analysis Determine disposition of materials Close out evaluation and provide feedback to stakeholders  Manage and coordinate various inputs from various stakeholders in Quality Reliability  Collaborate with discrete component product quality and reliability team for product reliability evaluations/trials/plans rate with package quality and reliability team for package-related reliability evaluations/trials/plansCollabo  Manage Product Outgoing Quality and Reliability Monitoring  Provide the plan for operations to execute for mNAND product OQRM data collection Analyze the data from the Company Manufacturing Execution System (MES) such as MAM Use statistical analysis tools to provide conclusions and verify results Summarize the result of analyzed data through a regular OQRM metrics report  Provide Expertise, Consultation and Training  Communicate Globally with NAND, Firmware, BUs and Engineering Groups for priority management Provide training to engineers and technicians within and outside of the group Maintain knowledge base (lessons learned) within the group for various mNAND interface Stay abreast of Quality and Reliability issues of Company NAND components Provide consultation for audits, RMA, and customer issues ",RequirementsEducation: Required: Masters’ Degree in Electrical / Electronics Engineering Desired: PhD in Electrical/Electronics Engineering Experience: 2-3 years of experience in any of the following:  Managed NAND Product/Device engineering Non-volatile Memory Product/Device engineering Non-volatile Memory Process integration engineering Quality/Reliability engineering in semiconductor area  Qualifications  Basic knowledge and understanding of wafer fabrication process Basic knowledge and understanding of device physics Basic knowledge and understanding of NAND device operation Basic knowledge and understanding of managed NAND operation Knowledge of various managed NAND protocol standards such as eMMC or UFS. Strong knowledge and understanding of semiconductor reliability statistics Good verbal and written communication skills Good time management and multi-tasking skills ,GQ - SQRA SNR ENGINEER - MANAGED NAND,"$4,000to$8,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/gq-sqra-snr-engineer-managed-nand-a71b95b8e6b500f27ea03378c3d32564
143,Company Undisclosed,Unknown,"Permanent, Full Time","Engineering, Manufacturing","Roles & ResponsibilitiesJob Description As company's CTO System Engineer, you will need to be very familiar with the workings and interactions among various MES systems and machine systems to implement new process/equipment or perform troubleshooting on system issues. You will need to work with a cross-functional team, including process/equipment engineers, manufacturing team, IT and suppliers to understand, provide and implement solutions. You will also be directly responsible for any exploration, verification and implementation of any new MES system solutions to HVM environment. In addition, you will require to establish methodology for ease of data collection, documentation and metrics monitoring. Responsibilities and Tasks Develop and Support System Solutions •Understanding manufacturing process flow and quality control •Troubleshoot and provide solution for system issues •Develop system solutions for new process/equipment •Develop system solutions to improve manufacturing processes •Test out new solutions with extensive data collection and analytics    Data Storage and Reporting •Set up systems for data storage, data extraction and data analysis •Automate KPI metrics monitoring","RequirementsRequirements: •Minimum of a Bachelor's degree in Engineering. Mechatronics Engineering is preferred  •Able to develop applications with GUI on ASP.NET using C# or VBA •Able to write SQL for database transactions •Knowledge on XML and Microsoft Access •Ability to write Perl scripts is preferred •Excellent verbal and written communication skills with strong interpersonal, relationship and team building skills •Ability to work in team as well as independently •Experience in or knowledge on assembly operation, SAP & ASRS is preferred  ",CTO System Engineer,"$3,400to$6,800",Monthly,Non-executive,https://www.mycareersfuture.sg/job/cto-system-engineer-0731dad164a220d7e4973d5e5e6f8b60
144,Company Undisclosed,Unknown,"Permanent, Full Time","Engineering, Manufacturing","Roles & ResponsibilitiesAs a MCT QE Technician, you will perform 1st level data analysis on the NCD% and GDM performance. You will be responsible to make sure the NCD% and GDM data is properly filled and analyzed. You will also be assisting engineering team with data extraction programs or related reporting tools, and identify areas for improvement regarding these responsibilities   Responsibilities and Tasks •Demonstrates good troubleshooting skills and logical thinking in identifying systematic quality issues and carrying out first level of data mining. •Should have excellent communication and interaction ability with other QE team members to work effectively and efficiently. •Publish clear reports and highlights on the key points in the weekly trend/issue tracking. •Good written and verbal skills to highlight to summarize on the observations and findings from the 1st level data mining. •Organized, structured and strong attention to detail when performing engineering task. •Actively support on non-engineering request (eg. Data compilation and presentation). •Be initiative and able to work independently with minimum supervision. •All team members are required to complete their learning items within the stipulated time frame","RequirementsSkillset: •Proficient in Microsoft Office, especially Excel •Understanding of SharePoint and MFG system (MES, Datanav, MESQDR etc)   Shift: 1DAY",MCT FE QE Technician,"$2,150to$4,300",Monthly,Non-executive,https://www.mycareersfuture.sg/job/mct-fe-qe-technician-a37a66eb6379172c7bc8ae0fcd4ce57b
