,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
57,Company Undisclosed,Unknown,"Permanent, Full Time","Engineering, Manufacturing","Roles & ResponsibilitiesDo you have a broad theoretical and practical understanding of data engineering and data science? Can you wrangle large scale multidimensional data effectively? Are you always curious to learn something new? Do you love to solve engineering puzzles and optimize complex systems? Can you translate an idea in to an algorithm and make it into a product with quality and scalability in mind? Are you looking for window to the world ?   If so, you may be a great candidate for an Manufacturing Central Team (MCT) Data Engineer position at company, a global, Fortune 500 leader in the semiconductor industry. This position will be based in Singapore.   As an MCT Data Engineer at company, you will:   * Work with an international team of data scientists, data engineers, software engineers, process and equipment engineers, process integration engineers, yield enhancement engineers, R&D, etc. in a collaborative manner to develop new data science solutions that improve quality, improve yield, reduce deviations, improve manufacturing cycle time, reduce cost, extend manufacturing capabilities, etc. * Draw from a broad background of data-mining techniques in mathematics, statistics, information technology, machine learning, data engineering, design of experiments (DOE), visualization, etc. to discover insightful patterns in semiconductor manufacturing data * Work on projects and develop solutions that would be of high impact to various areas at all manufacturing fabs * Deliver polished presentations of data acquisition, data flow, data preparation and data presentation layer to internal customers and leaders to inform business strategy, streamline operations, and execute to revenue goals * In short, be a full-stack data engineer who can take an idea, access and prepare necessary data, work with data scientists to create machine learning models, develop it to an application with intuitive user interface, integrate with any pre-existing systems, demonstrate successful use cases and wins, etc.   Responsibilities and Tasks include, but not limited to:   * Understanding business needs and strategy to develop data science solutions * Collaborating with other data engineers and business process experts to access existing data in data warehouse and big data environments * Developing new or enhancing prior data acquisition and ETL pipelines from various sources into big data ecosystem. * Preparing data for machine learning using appropriate steps and methods, which may include data cleaning, transformation, augmentation, enrichment, sampling, etc. * Working with various scientific data such as equipment sensor data and logs, image and various types of signals, manufacturing process data, etc. to extract meaningful information for analytics * Creating intuitive user interface for interactive data visualization to explain insights from data * Preparing and delivering powerful presentations with rich data visualizations and meaningful business conclusions * Documenting the train of thoughts used to design and implement solutions along with managed source code * Traveling and participating in various internal forums for strategy building and to build solutions in collaboration with various manufacturing sites","RequirementsQualifications and Experience: * B.S degree or M.S. degree with 2 years’ experience in Computer Engineering, Industrial Engineering, or any other discipline with extensive programming or machine learning work  * Minimum 2 years of experience working in big data and data science projects and teams * Extensive experience with Java, Scala, Python in Hadoop ecosystem (Spark, Hive, HBase, etc.) is a must * Extensive experience with at least one relational databases (MS SQL, Oracle, MySQL, Teradata, etc.) is a must * Experience with building analytical web applications and data visualization technologies (Django, Javascript, Bootstrap, D3, etc.) is a plus * Good grasp of statistical and scientific programming packages in Python, R, etc. * Good grasp of data science concepts with emphasis on machine learning techniques is a plus * Experience with image processing (OpenCV, Python PIL, scikit-image, etc.) is a plus * Proficiency with collaborative source code management and documentation tools. (GIT, JIRA, Confluence, etc.) * Strong communication skills (written, verbal and presentation) * Willing to do international travel",MCT Big Data Engineer,"$3,400to$6,800",Monthly,Non-executive,https://www.mycareersfuture.sg/job/mct-big-data-engineer-d7f534d77330aac893279fc384dca2bd
58,Company Undisclosed,Unknown,"Permanent, Full Time","Engineering, Manufacturing","Roles & ResponsibilitiesResponsibilities: Be part of a DevOps team that design, build and maintain innovative Smart Manufacturing solutions and Big Data platform.  Participate in Agile development lifecycle for software & solution related to Smart Manufacturing and Big Data platform.   Work with Data Science within company to develop, automate and maintain reliable data analytic and mining solutions for Smart Manufacturing and Big Data platform.  Ability to assess current IT environments and make recommendations to increase capacity needs.  Communicate, collaborate and coordinate on Smart Manufacturing and Big Data related activities to various level of stakeholders and senior management.","RequirementsRequirements: Bachelor’s or Master’s degree Computer Science, Electrical & Electronics/Computer/Software Engineering, Information Systems or related fields.   Fresh graduates are welcome to apply and for those with good understanding and hands-on experience in the following areas will be advantageous.    Hadoop based technologies such as HDFS, MapReduce, Hive, MongoDB, HBase, Spark etc.  Data warehousing solutions and latest (NoSQL) database technologies.  Programming or scripting languages like Java, Linux, Matlab, C#/C++, Python, Perl and/or R on Linux/Windows platforms.  Big Data visualization and reporting software like Tableau.  ETL/BI solutions using Microsoft SSIS, Informatica or having DB programming experience (TSQL, PLSQL).    Effective oral and written communication with strong analytical, problem solving, multitasking and project management skills are essential on the job.",IT - BIG DATA ENGINEER,"$3,400to$6,800",Monthly,Non-executive,https://www.mycareersfuture.sg/job/-big-data-engineer-8e55a4d0f381865a40d9d1930e36d367
59,Company Undisclosed,Unknown,"Permanent, Full Time","Engineering, Manufacturing","Roles & ResponsibilitiesDo you have a broad theoretical and practical understanding of data engineering and data science? Can you wrangle large scale multidimensional data effectively? Are you always curious to learn something new? Do you love to solve engineering puzzles and optimize complex systems? Can you translate an idea in to an algorithm and make it into a product with quality and scalability in mind? Are you looking for window to the world ?   If so, you may be a great candidate for an Manufacturing Central Team (MCT) Data Engineer position at company, a global, Fortune 500 leader in the semiconductor industry. This position will be based in Singapore.   As an MCT Data Engineer at company, you will:   * Work with an international team of data scientists, data engineers, software engineers, process and equipment engineers, process integration engineers, yield enhancement engineers, R&D, etc. in a collaborative manner to develop new data science solutions that improve quality, improve yield, reduce deviations, improve manufacturing cycle time, reduce cost, extend manufacturing capabilities, etc. * Draw from a broad background of data-mining techniques in mathematics, statistics, information technology, machine learning, data engineering, design of experiments (DOE), visualization, etc. to discover insightful patterns in semiconductor manufacturing data * Work on projects and develop solutions that would be of high impact to various areas at all manufacturing fabs * Deliver polished presentations of data acquisition, data flow, data preparation and data presentation layer to internal customers and leaders to inform business strategy, streamline operations, and execute to revenue goals * In short, be a full-stack data engineer who can take an idea, access and prepare necessary data, work with data scientists to create machine learning models, develop it to an application with intuitive user interface, integrate with any pre-existing systems, demonstrate successful use cases and wins, etc.   Responsibilities and Tasks include, but not limited to:   * Understanding business needs and strategy to develop data science solutions * Collaborating with other data engineers and business process experts to access existing data in data warehouse and big data environments * Developing new or enhancing prior data acquisition and ETL pipelines from various sources into big data ecosystem. * Preparing data for machine learning using appropriate steps and methods, which may include data cleaning, transformation, augmentation, enrichment, sampling, etc. * Working with various scientific data such as equipment sensor data and logs, image and various types of signals, manufacturing process data, etc. to extract meaningful information for analytics * Creating intuitive user interface for interactive data visualization to explain insights from data * Preparing and delivering powerful presentations with rich data visualizations and meaningful business conclusions * Documenting the train of thoughts used to design and implement solutions along with managed source code * Traveling and participating in various internal forums for strategy building and to build solutions in collaboration with various manufacturing sites","RequirementsQualifications and Experience: * B.S degree or M.S. degree with 2 years’ experience in Computer Engineering, Industrial Engineering, or any other discipline with extensive programming or machine learning work  * Minimum 2 years of experience working in big data and data science projects and teams * Extensive experience with Java, Scala, Python in Hadoop ecosystem (Spark, Hive, HBase, etc.) is a must * Extensive experience with at least one relational databases (MS SQL, Oracle, MySQL, Teradata, etc.) is a must * Experience with building analytical web applications and data visualization technologies (Django, Javascript, Bootstrap, D3, etc.) is a plus * Good grasp of statistical and scientific programming packages in Python, R, etc. * Good grasp of data science concepts with emphasis on machine learning techniques is a plus * Experience with image processing (OpenCV, Python PIL, scikit-image, etc.) is a plus * Proficiency with collaborative source code management and documentation tools. (GIT, JIRA, Confluence, etc.) * Strong communication skills (written, verbal and presentation) * Willing to do international travel",MCT Big Data Senior Engineer,"$5,000to$10,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/mct-big-data-senior-engineer-a6442261f905654e89c7c81a0633461f
60,Company Undisclosed,Unknown,"Permanent, Full Time","Engineering, Manufacturing","Roles & ResponsibilitiesResponsibilities •As a Manufacturing Central Team Quality Engineer at company, you will be a member of the worldwide Quality Team responsible for QDRs, reducing variation and deviations for all company's Fabs. •Specific to your role as Data Specialist, your work will encompass the responsibilities of an architect, a designer and a developer/administrator. You need to have an in-depth understanding of database and structure and use those skills and knowledge to maintain their stability and reliability. •You will work with SMEs to identify their needs and to design and implement reporting dashboard and data structure to meet their requirements for quality improvement; your work will also extend to recommend improvements to meet the demands of swiftly changing interface technology; you will also be in charge of performing backups procedures to protect the data.","RequirementsRequirements: •A Computer Science degree or related disciplines. •A solid and wide-reaching foundation in programming and database structures is required. (SQL, Perl, C++, PHP) •A good knowledge of Tableau or related software that able to present data in a meaningful manner to enable SMEs to perform analysis. •In addition to possessing technical know-how and being communication savvy, data specialists must also be creative problem solvers",MCT QE Engineer (Data Specialist),"$4,000to$8,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/mct-qe-engineer-8904f86cd01b51bb85ec6a26fa44e23b
61,KPLER PTE. LTD.,Unknown,Full Time,Information Technology,"Roles & ResponsibilitiesWho are we ?   Kpler is an intelligence company providing transparency solutions in energy markets. We develop proprietary technologies that systematically aggregate data from hundreds of sources ranging from logistical and commercial, to governmental and shipping databases. By connecting the dots across fragmented information landscapes, we are able to provide our clients with unique, real-time market coverage.   We rely on intelligent people to build intelligent software. Our team is composed of individuals of various backgrounds, with diversified skill sets and international experiences. Our clients are players across the energy market spectrum, with offices from Houston to Singapore.   Role Purpose   We are looking for a Senior Data Engineer to join our software engineering team in Singapore to work on our data pipelines (collect, manage, data lake storage), data algorithms (based on either business rules, constraint programming, ML, etc.) and be a technical referent in Python and/or Scala. Our future team member will have a good understanding of data collection and management of complex B2B business rules. Also, you will take ownership of large features from technical design through completion. At Kpler, the Senior Data Engineer is at the centre of our research delivery and will have a key role in defining architecture, helping identify and implement areas for improvement within our data methodologies and technologies used. Based in Singapore, you will also interact with the Paris engineering team; being able to communicate efficiently in English (mandatory, we have more than 15 nationalities at Kpler!) and work with remote team members is key.   Also, you will:  Coach and work on code review with more junior engineers Ensure integrity of data through creative, robust and sustainable quality control methods Participate in operations/support of the real-time platforms Participate in defining coding standards, specifications and development processes Translating technical concepts to/from non-technical language ","RequirementsKnowledge & Experience   Must Have    At least 5 years of experience in similar roles working Python and/or Scala and cloud infrastructure (Amazon AWS) on linux servers Experience with SQL (PostgreSQL or equivalent) Proficiency developing automated unit and integration tests and continuous integration  Ability to learn quickly and deliver high quality code in a fast-paced, dynamic team environment     Nice to have    Knowledge of SqlAlchemy, Scala Play2, ElasticSearch, Heroku Experience of data management lifecycles (collection, cataloguing, ETL design) Experience with geographic information systems (PostGIS for instance) Experience of LEAN methodologies and approaches to process optimisation ",Senior Data Engineer,"$7,000to$10,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/senior-data-engineer-kpler-dedd2bb8800198d1af9afdc64ca90870
62,"JPMORGAN CHASE BANK, N.A.",Unknown,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesAs a Data Center Operations Engineer I, your mission is to support the day-to-day technology operations of JPMorgan Chase mission critical data centers. The purpose of this role is to maintain operational stability and handle customer requests while working on shifts and on calls to support the 24x7 operation. You will be responsible for installing and configuring enterprise class technology hardware, troubleshooting hardware and network issues, maintain change control process in the data center, and support 3rd party vendor activities. This position is full-time, working with team members on a rotating basis.  ","RequirementsThis role requires a wide variety of strengths and capabilities, including:    Understanding of information technology concepts in a working or academic environment General knowledge of a physical IT infrastructure (server, networking, storage) Some understanding of network concepts (switching, routing, perimeter security) Some understanding of operating systems (Windows, Linux, AIX) A mindset that challenges rather than simply understands and accepts Passionate about technology, innovation and continuous learning Ability to integrate well into a team, connect and collaborate effectively with the wider organization Being obsessed about our customers’ experience Flexibility to work non-business hours that may include weekends and/or holidays Ability to support frequent standing, walking, pushing, pulling, bending, reaching, and lifting up to 50lbs Willingness for occasional travel between sites          Our Global Technology Infrastructure group is a team of innovators rewarded with innovators who love technology as much as you do. Together, you will use a disciplined, innovative and a business focused approach to develop a wide variety of high-quality products and solutions. You will work in a stable, resilient and secure operating environment where you—and the products you deliver—will thrive.   When you work at JPMorgan Chase & Co., you are not just working at a global financial institution. You are an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.    At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity.  We encourage professional growth and career development, and offer competitive benefits and compensation.  If you are looking to build your career as part of a global technology team, tackling big challenges that impact the lives of people and companies all around the world, we want to meet you.      ",Global Technology Infrastructure Data Center Operations Engineer I - Analyst,"$4,000to$8,000",Monthly,Professional,https://www.mycareersfuture.sg/job/global-technology-infrastructure-data-center-operations-engineer-analyst-jpmorgan-chase-bank-na-bed3f247755e2133360f5f735799f692
63,ALLEGIS GROUP SINGAPORE PRIVATE LIMITED,"SUNTEC TOWER FIVE, 5 TEMASEK BOULEVARD 038985",Contract,Information Technology,"Roles & ResponsibilitiesThis is a new initiative of the bank within a pioneer team to bring data quality into operations. The primary work comprises of ETL tool programming, data quality implementation, data governance and change & release management.  ","RequirementsData quality implementation experience 2) Preferably with Infomatica Data Quality tool OR other DQ tools like Trilium, IBM QualityStage or Microsoft data quality services(DQS) 3) Change and release management experience Experience with data warehousing and data mart development will be a good to have. Skills & Competencies: (free text) Technical skills refer to job-specific knowledge, skills and abilities (e.g. programming, 3D modelling, marketing, etc), Generic skills refer to skills that can be transferred from one job to another (e.g. communication, problem-solving). 1) Data quality implementation experience; 2) Preferably with Infomatica Data Quality tooling experience OR other DQ tools like Trilium, IBM QualityStage or Microsoft data quality services(DQS) 3) Strong change and release management experience Experience with data warehousing and data mart development will be a good to have.",Data Quality Engineer,"$9,000to$12,000",Monthly,Executive,https://www.mycareersfuture.sg/job/data-quality-engineer-allegis-group-singapore-0314d2030cb171e97a3b626d602a8f4b
64,ALLEGIS GROUP SINGAPORE PRIVATE LIMITED,"SUNTEC TOWER FIVE, 5 TEMASEK BOULEVARD 038985",Contract,Information Technology,"Roles & ResponsibilitiesThis is a new initiative of the bank within a pioneer team to bring data quality into operations. The primary work comprises of ETL tool programming, data quality implementation, data governance and change & release management.  ","RequirementsData quality implementation experience 2) Preferably with Infomatica Data Quality tool OR other DQ tools like Trilium, IBM QualityStage or Microsoft data quality services(DQS) 3) Change and release management experience Experience with data warehousing and data mart development will be a good to have. Skills & Competencies: (free text) Technical skills refer to job-specific knowledge, skills and abilities (e.g. programming, 3D modelling, marketing, etc), Generic skills refer to skills that can be transferred from one job to another (e.g. communication, problem-solving). 1) Data quality implementation experience; 2) Preferably with Infomatica Data Quality tooling experience OR other DQ tools like Trilium, IBM QualityStage or Microsoft data quality services(DQS) 3) Strong change and release management experience Experience with data warehousing and data mart development will be a good to have.",Data Quality Engineer,"$5,000to$9,000",Monthly,Executive,https://www.mycareersfuture.sg/job/data-quality-engineer-allegis-group-singapore-da13bc3e09061498bdcc9263e243ea86
65,DBS BANK LTD.,Unknown,"Permanent, Full Time",Banking and Finance,"Roles & ResponsibilitiesJob Purpose  The role forms part of the Insurance and Investment Platform technology team. Develop and deliver technology solutions relating to web and mobile applications across wealth customer segments.   Key Accountabilities  Engineer CI/CT/CD pipeline that is optimized to run within minutes Enforce best practices in code quality and release/deployment process to achieve near zero production incidents    Responsibilities  Architect, build and maintain continuous integration, testing and deployment (CI/CT/CD) pipeline for web and mobile apps Collaborate with architects, development engineers and system administrators to provision and maintain the platform infrastructure both on premise as well as cloud (for development, test and production environments) Build and maintain system and application health check and house-keeping jobs Troubleshoot system and connectivity errors and follow up with administrators, vendors or other teams for timely resolution Develop, maintain and document best practices in source control management and infrastructure as code  Track, maintain and renew infrastructure, web and mobile application key-stores and profiles Track, enforce and maintain code quality, security and performance reports Identify improvement areas and engage the required stakeholders to successful implement the changes Keep track of evolving technologies and perform proof of concept integrations for successful platform integrations as per roadmap Maintain platform collaboration tools such as JIRA and Confluence ","Requirements Experience and exposure to other DevOps related infrastructure software (such as ZABBIX, Puppet, Graphite, ELK stack, Kickstart, tcp wrappers, iptables, yum/apt-get) for classic sys admin functions (building hosts, monitoring, alerting, account management, releasing software, and security. Oracle, or MySQL 5.X, IBM DB2 (Any), SqLite (for Mobile devices), mariadb Build Tool: Ant, Maven, Gradle (Any) Version Control: CVS, SVN, GIT WebSphere Administration WebSphere MQ administration. DevOps – Jenkins/Bamboo, SonarCube, HP Fortify. Atlasian tools: Bitbuket, JIRA, Confluence, Bamboo and SharePoint Mobile application tools – Kony IDE, XCode, Android Studio, Ant, Maven, Gradle  AIX/Unix Administration Tomcat/IBM HTTP Server administration ","Senior Associate, DevOps Engineer, Group Consumer Banking and Big Data Analytics Tech (180004DY)","$5,000to$10,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/senior-associate-devops-engineer-group-consumer-banking-big-data-analytics-tech-dbs-bank-4a3a66a54557b6de2aa9a5978bb99f4e
66,GOVERNMENT TECHNOLOGY AGENCY,"MAPLETREE BUSINESS CITY, 10 PASIR PANJANG ROAD 117438",Permanent,"Information Technology, Public / Civil Service","Roles & ResponsibilitiesThe Government Digital Services team is seeking an accomplished Data Engineer. We are a team in GovTech that aims to design and develop software applications that help government agencies to better serve the needs of Singaporeans. We adopt an Agile development approach and work towards adopting tech best practices and cutting edge tools.
We are looking for a savvy Data Engineer to join our growing team of analytics experts. The hire will be responsible for expanding and optimizing our data and data pipeline architecture, as well as optimizing data flow and collection for cross functional teams. The ideal candidate is an experienced data pipeline builder and data wrangler who enjoys optimizing data systems and building them from the ground up.
The Data Engineer will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects. They must be self-directed and comfortable supporting the data needs of multiple teams, systems and products. The right candidate will be excited by the prospect of optimizing or even re-designing our company’s data architecture to support our next generation of products and data initiatives.
What To Expect:

Create and maintain optimal data pipeline architecture.
Assemble large, complex data sets that meet functional / non-functional business requirements.
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and ‘big data’ technologies.
Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.
Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.
Keep our data separated and secure through multiple data centers.
Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.
Work with data and analytics experts to strive for greater functionality in our data systems.

How To Succeed:

Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Strong analytic skills related to working with unstructured datasets.
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
A successful history of manipulating, processing and extracting value from large disconnected datasets.
Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.
Experience supporting and working with cross-functional teams in a dynamic environment.
We are looking for a candidate with 5+ years of experience in a Data Engineer role, who has attained a Graduate degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field. Preferably with the experience of using the following software/tools:

Experience with big data tools: Hadoop, Spark, Kafka, RabbitMQ etc.
Experience with relational SQL and NoSQL databases, including Postgres and Cassandra.
Experience with data pipeline and workflow management tools: Azkaban, Luigi, Airflow, etc.
Experience with AWS cloud services: EC2, EMR, RDS, Redshift
Experience with stream-processing systems: Storm, Spark-Streaming, etc.
Experience with either of these languages: Python, Java.


",Unknown,Data Engineer,Salary undisclosed,Unknown,Unknown,https://www.mycareersfuture.sg/job/data-engineer-government-technology-agency-8580bddf71991ce3f59d7459c8c0451f
67,DBS BANK LTD.,Unknown,"Permanent, Full Time",Banking and Finance,"Roles & ResponsibilitiesJob Purpose  The Data Engineer will provide big data engineering support to the Institutional Banking Group (IBG) Business Analytics Team in various data science projects. This role’s primary job responsibility is defining the framework and process for preparing data for analytical uses. The right candidate will be one excited by the prospect of designing data engineering solutions from ground up and will support data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects. Responsibilities  Create and maintain optimal data pipeline architecture; Assemble large, complex data sets that meet functional / non-functional business requirements; Identify, design, and implement internal process improvements: automating manual processes, Perform ETL/ELT, Data Modelling, Data Profiling, Data Cleansing, Feature Engineering tasks as part of Data Analytics Life Cycle (DALC); Work with stakeholders (data analysts, data scientists, technology support team) to assist with data-related technical issues and support data infrastructure needs; Build processes supporting data transformation, data structures, dependency and workload management ","Requirements Master’s Degree in software Engineering, Computer Science or related fields with minimum 3 years data engineering work experience in big data analytics environment Strong in data engineering skills with big data stack (Hadoop, Spark, Kafka, etc) Strong in transactional SQL, Enterprise Data Warehouse Experience with Graph Database, NoSQL databases Experience with Feature Engineering Experience with Master Data Management Experience with scripting languages: UNIX/Linux Shell, SQL, Python (Pandas, PySpark etc), Scala, R, etc ","AVP  /  Senior Associate, Data Engineer, IBG Digital, Institutional Banking Group (1800044U)","$5,500to$11,000",Monthly,"Manager, Senior Executive",https://www.mycareersfuture.sg/job/avp-senior-associate-data-engineer-ibg-digital-institutional-banking-group-dbs-bank-54bb338074df251516356bf7fb7992ca
68,MOKA TECHNOLOGY SOLUTIONS PTE. LTD.,Unknown,"Permanent, Full Time",Engineering,"Roles & ResponsibilitiesDo you have a passion for data? Are you looking to push the frontiers of innovation and build the Next Big Data Product? We are looking for excellent Data Engineers who are keen to help us manage the end-to-end data pipeline and drive big data solutions.  You will:  Design, implement and manage end to end data pipelines (ETL, data streaming and warehousing) so as to make data easily accessible for analysis. Integrate with third party APIs for accessing external data. Create and maintain data warehouses for reporting or analysis. Consult and partner with engineering and product teams to execute data-related product initiatives. Ability to quickly resolve performance and systems incidents. Evaluate the latest monitoring and automation tools. ","RequirementsYou have:  BS (MS preferred) in Computer Science or Computer Engineering. Excellent software engineering skills and proven track record (4+ years experience) in building automated, scalable and robust data processing systems. Proficiency in SQL, bash scripts and Python (or similar languages). Intermediate understanding of database technologies. Experience with data warehouse systems (e.g. Redshift) and batch/semi-online building blocks (e.g. MapReduce, Spark etc). Demonstrated expertise in working with large scale quantitative data. Excellent attention to detail and team player. ",Data Engineer,"$5,000to$7,500",Monthly,Professional,https://www.mycareersfuture.sg/job/data-engineer-moka-technology-solutions-9a2882ca74c6e52d5a8f33fbc7a5a572
69,NTT DATA SINGAPORE PTE. LTD.,"KEPPEL TOWERS, 10 HOE CHIANG ROAD 089315",Contract,Information Technology,"Roles & Responsibilities Own, develop and enhance the prototype cost allocation model for Singapore     Taking over the existing model and making further modifications / enhancements as required   Customise the prototype as required for rolling out the new cost allocation design to other countries     Implementing modifications / enhancements to the prototype as required for each country   ","RequirementsWe are looking for a candidate with 5+ years of experience in a Data Engineer role, who has attained a Graduate degree in Computer Science, Statistics, Information Systems. The candidate should also have experience using the following software/tools:  Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases. Experience building and optimizing 'big data' pipelines, data architectures and data sets. Experience with big data tools: Hadoop, Spark. Experience with object-oriented function scripting languages: Python, C++ Experience with statistical computer languages (Python, SQL, R) to manipulate data and draw insights from large data sets. Experience with common data science toolkits, such as NumPy, Pandas. R, etc. Knowledge of machine learning techniques and algorithms, such as K-NN, Naive Bayes, SVM, Decision Forests, etc. Experience with data visualisation tools, such as D3.js, GGplot, QlikView, etc. ",Data Engineer (Python developer),"$5,000to$7,500",Monthly,"Executive, Junior Executive, Senior Executive",https://www.mycareersfuture.sg/job/data-engineer-ntt-data-singapore-f652dac9e4485a097f8ae664ee69eb15
70,CHANDLER MACLEOD GROUP PTE. LTD.,Unknown,Contract,Information Technology,"Roles & ResponsibilitiesA well-established global brand is looking for a high calibre Mobile Network and Data Support Engineer in Singapore. This role is responsible providing technical support to improve customer’s experience with front-line support team. Ideally you should have experience helping users to troubleshoot network connectivity issues, experience with NOC and highly knowledgeable with IP networking.   Responsibilities:  Deliver technical support inline with a set of departmental service levels through a scaled ticketing systems Perform product integrations with mobile operators remotely, involving traffic zero rating Work with the mobile infrastructure engineering team, finding or escalating issues (TCP/IP, VPN, SMPP, SS7) Analysing protocol logs, add new IP address and network traces Troubleshooting networking and service issues on Linux based operating systems Liaise with carrier / operator partners on technical issues around connectivity ","RequirementsRequirements:  Bachelor degree in Telecommunications or related technical field   2+ to 5 years’ relevant experience in network engineering or telecommunications support environment Experience working in NOC environment Vast experience in IP networking, mobile networking, traffic analysis and troubleshooting    Ability to communicate effectively with a demonstrated ability to build valuable relationships  If this sounds like your next challenge get in touch -for a confidential discussion, please contact Naveen.Vasudevan@chandlermacleod.com Interested parties please click ""Apply Now"" or contact Naveen Vasudevan (EA Reg. No. R1330844) on +65 6429 3218 for more information. Chandler Macleod Group Pte Ltd, EA Licence: 11C3837",Mobile Network & Data Support Engineer,"$4,000to$8,000",Monthly,Senior Executive,https://www.mycareersfuture.sg/job/mobile-network-data-support-engineer-chandler-macleod-group-4aa227ac50f5f52ac797165b5726a72b
71,Company Undisclosed,Unknown,Permanent,Engineering,"Roles & ResponsibilitiesAs a Data Center Engineer in the Technical Operations group, the ideal candidate will have the knowledge and experience to work in a fast-paced Data Center environment. They will be responsible for the day-to-day operations and projects to ensure the continued success.   Conduct all day-to-day operations for the Data Center   Install all racks and enclosures for equipment   Prepare all equipment to be installed in racks and other enclosures   Update cable the management system as changes are made to the data center cable plant   Update asset management system as equipment is added and removed from the Datacenter   Define tasks for each project and work with all TechOps teams to meet project timelines   Provide status to team members and management on the completion of all tasks   Provide all information to assist with Data Center capacity planning for space and power   Manage all vendor resources to complete tasks as defined in SOWs   Research new Data Center infrastructure equipment advancements and recommend changes as needed   Conduct all audits as required by company policies   Coordinate with the warehouse the delivery and shipping of all equipment    ","RequirementsBasic Requirements:     3+ years in Data Centers managing hardware assets   Familiar with Linux   Demonstrable project management experience with the ability to manage tasks under tight deadlines   Extensive experience as a data center engineer working within large heterogeneous environments   Extensive experience with rack and stack of server and network equipment installations   Solid day-to-day experience working data centers and co-location environments   Experienced working fast paced engineering data center environments   Solid experience managing teams of onsite infrastructure build-out engineers and vendors   Experience with a large variety of different vendor hardware such as servers, storage, and network equipment.   Familiar with the processes of pulling, terminating and testing copper and fiber network cabling   Experience in contributing to detailed project plans for programs involving cross-functional teams and challenging requirements   Ability to multitask and manage multiple projects   Demonstrated ability to coordinate issue resolution across departmental teams   Coordinating vendors, scheduling RMA's and on-site repairs as needed   Experience with Asset Management Systems   Experience in managing inventory of all cable, power cords and other infrastructure items.   Solid understanding of disaster recovery and business continuance methodology   Strong sense of methodology, process, and metrics     Preferred Requirements:   Bachelor's degree or equivalent work experience preferred   Proven track record of success and delivering results   Strong interpersonal and relationship building skills conducive to team development   Excellent communication skills, both verbal and written   Physical work Ability to lift at least 50-70 lbs on a regular basis  ",DATA CENTER ENGINEER,Salary undisclosed,Unknown,Senior Executive,https://www.mycareersfuture.sg/job/data-center-engineer-1c61c2fecf9b58213b4cdb9d273848ff
